event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
297	-1	1009313	1801.22	0.0	794.834	-1.18462	-0.346243	-1009002,21,21	
297	-1	1000993	1801.1	0.0	803.332	0.818245	2.79248	1009002,21	
298	-1	1009213	1801.05	1.0	705.879	0.432729	3.09854	-1009002,21	
298	-1	1009223	1801.05	0.0	578.162	1.19544	0.0627159	1009002,21	
299	-1	1000993	1801.1	0.0	525.862	-0.810989	-2.1789	-1009002,21,21	
299	-1	1009113	1801.05	0.0	538.842	-1.22209	0.920856	-1009002,21,21	
303	-1	1009323	1801.22	-1.0	1727.72	-0.365106	2.27541	-1009002,21	
303	-1	1009213	1801.05	-1.0	1687.8	0.577516	-1.81949	-1009002,21	
308	-1	1000993	1801.1	0.0	1032.29	1.16607	-2.82348	-1009002,21	
308	-1	1009313	1801.22	0.0	1033.24	1.46546	0.311485	1009002,21,21	
309	-1	1009113	1801.05	0.0	899.094	1.36723	1.69379	1009002,21,21	
309	-1	1009223	1801.05	0.0	917.676	1.90993	-1.48247	-1009002,21	
311	-1	1009213	1801.05	1.0	441.868	0.801796	-2.68094	-1009002,21	
311	-1	1009113	1801.05	0.0	466.373	1.30496	0.363572	1009002,21,21	
314	-1	1000993	1801.1	0.0	1666.46	-0.957288	1.59419	-1009002,21,21	
314	-1	1009113	1801.05	0.0	1676.75	-0.674791	-1.54816	1009002,21,21	
315	-1	1000993	1801.1	0.0	693.862	0.0818471	1.57165	-1009002,21	
315	-1	1009223	1801.05	0.0	467.354	1.74924	-1.71435	-1009002,21,21	
318	-1	1009213	1801.05	-1.0	787.135	-0.452927	2.31788	-1009002,3	
318	-1	1000993	1801.1	0.0	783.862	-1.55315	-0.799188	1009002,21	
319	-1	1009223	1801.05	0.0	731.352	-0.40398	2.55542	1009002,21	
319	-1	1009213	1801.05	-1.0	741.8	-1.00574	-0.649092	-1009002,21,21	
320	-1	1009213	1801.05	1.0	713.591	0.345208	-0.41665	-1009002,21	
320	-1	1009313	1801.22	0.0	921.879	0.0269507	2.7996	1009002,21,21	
322	-1	1009113	1801.05	0.0	783.607	0.76294	3.03463	-1009002,21,21	
322	-1	1009113	1801.05	0.0	759.69	0.923157	-0.137736	1009002,-4	
323	-1	1009213	1801.05	1.0	635.972	0.315943	-0.947529	-1009002,21	
323	-1	1092114	1801.38	0.0	660.15	-1.31419	2.18958	1009002,21,21,21,21	
324	-1	1092214	1801.38	-1.0	839.8	-1.57994	0.536717	-1009002,21,21	
324	-1	1009313	1801.22	0.0	848.872	1.02896	-2.41565	1009002,21,-3	
325	-1	1009213	1801.05	-1.0	85.669	-2.38152	-2.8374	-1009002,3	
325	-1	1009223	1801.05	0.0	68.2477	-3.80682	0.223723	1009002,21,21	
329	-1	1009223	1801.05	0.0	335.901	-1.53406	1.76331	1009002,21	
329	-1	1009213	1801.05	-1.0	341.212	2.02705	-1.12117	-1009002,21	
333	-1	1092214	1801.38	-1.0	458.81	-0.192573	-2.68259	-1009002,21,21	
333	-1	1000993	1801.1	0.0	515.359	0.581742	0.758272	1009002,21	
339	-1	1009213	1801.05	-1.0	1017.34	-0.0153963	-2.20135	-1009002,21,21	
339	-1	1092114	1801.38	0.0	1037.87	-0.515372	0.919543	1009002,21	
340	-1	1009213	1801.05	-1.0	896.565	0.574133	1.26965	-1009002,21,21	
340	-1	1009213	1801.05	1.0	899.918	0.734927	-1.87097	1009002,21	
341	-1	1092114	1801.38	0.0	548.648	-1.55374	2.04152	1009002,21,21,21	
341	-1	1000993	1801.1	0.0	462.73	-1.58342	-1.15294	-1009002,21	
345	-1	1009313	1801.22	0.0	763.275	-1.30783	-0.413807	-1009002,21	
345	-1	1009213	1801.05	-1.0	667.638	1.02284	2.96047	1009002,21,21	
346	-1	1009213	1801.05	1.0	446.626	-1.38112	1.878	1009002,21,21	
346	-1	1009313	1801.22	0.0	444.324	-1.22957	-1.0167	-1009002,21,21,21	
347	-1	1009113	1801.05	0.0	1448.37	-0.679868	1.64018	1009002,21	
347	-1	1009213	1801.05	1.0	1388.72	-0.159265	-1.34897	1009002,21	
349	-1	1009213	1801.05	-1.0	497.692	-0.226079	2.66118	1009002,21	
349	-1	1009313	1801.22	0.0	563.773	1.58334	-0.305405	1009002,21,21	
354	-1	1009113	1801.05	0.0	1081.08	0.941831	0.676806	1009002,21,21	
354	-1	1009213	1801.05	-1.0	1242.89	0.355257	-2.38643	-1009002,21,21	
357	-1	1000993	1801.1	0.0	980.693	0.463629	-0.296576	-1009002,21	
357	-1	1009113	1801.05	0.0	1001.75	1.09533	3.02374	1009002,21,21,21	
360	-1	1009313	1801.22	0.0	667.055	0.648101	-1.40894	1009002,21,21,21	
360	-1	1009113	1801.05	0.0	722.34	-0.877134	2.05085	1009002,21,21	
362	-1	1009113	1801.05	0.0	867.287	0.423265	0.2487	-1009002,3	
362	-1	1009113	1801.05	0.0	901.81	-0.364344	-2.79754	1009002,21	
363	-1	1009113	1801.05	0.0	120.651	-1.24493	-1.65705	-1009002,3	
363	-1	1009213	1801.05	-1.0	127.335	1.92224	1.47113	1009002,-4	
365	-1	1092114	1801.38	0.0	1118.71	0.191548	-1.15368	-1009002,21,21	
365	-1	1009113	1801.05	0.0	1116.16	-0.764156	1.98473	1009002,21	
366	-1	1092114	1801.38	0.0	1684.61	-0.360822	-3.00693	1009002,21	
366	-1	1009223	1801.05	0.0	1740.87	-1.06693	0.144204	-1009002,21,21	
368	-1	1093214	1801.55	0.0	1514.28	-0.120383	-1.21295	-1009002,21	
368	-1	1009323	1801.22	-1.0	1480.13	0.506163	1.91966	1009002,21	
369	-1	1009223	1801.05	0.0	711.977	-1.40705	-0.433766	-1009002,21	
369	-1	1009313	1801.22	0.0	492.231	0.960344	2.43187	-1009002,21,21	
370	-1	1009213	1801.05	1.0	794.421	-1.4681	0.274652	1009002,21	
370	-1	1009223	1801.05	0.0	739.312	-0.180781	-2.85795	-1009002,21,21	
372	-1	1092114	1801.38	0.0	225.162	-2.53877	-1.84814	1009002,21,21,21	
372	-1	1009213	1801.05	1.0	268.754	-1.38839	1.36763	-1009002,1	
374	-1	1009113	1801.05	0.0	799.002	-1.05177	-2.93133	1009002,21,21,21	
374	-1	1000993	1801.1	0.0	865.827	-0.374753	0.201329	-1009002,21	
376	-1	1093224	1801.55	-1.0	401.594	0.82574	0.358916	-1009002,21,21	
376	-1	1009313	1801.22	0.0	397.75	0.999525	-2.76573	1009002,21,21	
380	-1	1000993	1801.1	0.0	1046.93	0.395245	2.57876	-1009002,21,21,21	
380	-1	1009223	1801.05	0.0	1019.71	1.32404	-0.557844	1009002,21	
381	-1	1000993	1801.1	0.0	1218.26	-1.28749	0.125744	1009002,21	
381	-1	1009113	1801.05	0.0	1261.72	-0.272296	-3.02633	-1009002,21	
384	-1	1009213	1801.05	1.0	1170.34	0.848164	0.566224	1009002,21,21	
384	-1	1009213	1801.05	1.0	1165.28	-0.071325	-2.5781	1009002,21,21	
385	-1	1009213	1801.05	-1.0	542.348	2.31292	-0.140689	-1009002,21,21	
385	-1	1093314	1801.72	-1.0	474.313	1.20574	-3.01325	1009002,21,21	
387	-1	1009223	1801.05	0.0	885.97	0.414064	-0.707391	-1009002,21	
387	-1	1009213	1801.05	1.0	645.133	1.25731	-1.46683	1009002,21	
389	-1	1009113	1801.05	0.0	662.372	-1.23902	-2.90251	-1009002,1	
389	-1	1009213	1801.05	-1.0	743.264	0.805584	0.0314853	1009002,21	
390	-1	1009113	1801.05	0.0	591.731	0.864499	-0.349013	-1009002,1	
390	-1	1009313	1801.22	0.0	583.716	1.05087	2.79424	1009002,21,21,21	
391	-1	1009213	1801.05	1.0	80.7765	-3.72879	-0.69443	1009002,21	
391	-1	1093224	1801.55	-1.0	72.0571	3.22154	2.33063	-1009002,21	
392	-1	1009213	1801.05	1.0	732.045	0.917987	-0.968832	-1009002,21	
392	-1	1009213	1801.05	-1.0	470.559	0.4874	1.74542	1009002,21,21	
399	-1	1000993	1801.1	0.0	443.064	-0.312353	-1.67911	-1009002,21,21	
399	-1	1009313	1801.22	0.0	500.094	0.708403	1.54075	1009002,21	
406	-1	1009113	1801.05	0.0	768.675	1.31845	0.525535	1009002,21,21	
406	-1	1009323	1801.22	-1.0	772.29	0.432706	-2.61706	1009002,21,21	
408	-1	1000993	1801.1	0.0	375.279	2.16052	3.10169	-1009002,21,2	
408	-1	1009313	1801.22	0.0	409.661	0.953369	-0.0370008	-1009002,21,21,21	
410	-1	1009313	1801.22	0.0	260.468	-2.50843	1.90703	-1009002,21,21	
410	-1	1009113	1801.05	0.0	169.212	-2.97737	-1.06783	1009002,21	
413	-1	1009313	1801.22	0.0	368.354	0.00533582	-0.8466	1009002,21,21	
413	-1	1009213	1801.05	-1.0	369.318	-2.36666	2.36086	-1009002,21	
414	-1	1093214	1801.55	0.0	1431.94	-0.240017	1.39879	-1009002,21,21	
414	-1	1009223	1801.05	0.0	1293.26	0.496931	-1.88442	1009002,21	
415	-1	1000993	1801.1	0.0	1221.61	0.479172	2.67065	1009002,21,21	
415	-1	1009213	1801.05	-1.0	1203.9	0.0575966	-0.47638	-1009002,21,21	
417	-1	1009213	1801.05	-1.0	773.346	0.453399	2.24599	-1009002,21	
417	-1	1009323	1801.22	1.0	579.209	1.6199	-0.482118	1009002,21	
419	-1	1009213	1801.05	1.0	779.561	-0.288574	1.02812	-1009002,21,21	
419	-1	1000993	1801.1	0.0	717.065	-1.32774	-2.09346	1009002,21,21	
420	-1	1009113	1801.05	0.0	569.482	0.666285	-0.233826	-1009002,21,21	
420	-1	1009213	1801.05	-1.0	538.33	-1.46921	2.98123	1009002,21	
421	-1	1009323	1801.22	-1.0	852.39	1.39442	-1.96152	1009002,21,-1	
421	-1	1009313	1801.22	0.0	844.262	0.706886	1.18232	-1009002,21	
422	-1	1009213	1801.05	1.0	428.766	-1.83722	-1.1584	-1009002,21	
422	-1	1009113	1801.05	0.0	493.913	-1.78809	1.33792	1009002,21	
425	-1	1009113	1801.05	0.0	824.516	0.847884	-0.83218	-1009002,21,2	
425	-1	1009113	1801.05	0.0	810.563	0.883429	2.24195	1009002,21	
427	-1	1009113	1801.05	0.0	777.683	-2.05659	-0.523015	-1009002,21,21,21	
427	-1	1091114	1801.38	-1.0	821.107	-1.78518	2.61775	1009002,21,21	
428	-1	1009223	1801.05	0.0	133.489	1.3963	-2.13896	1009002,-1	
428	-1	1009223	1801.05	0.0	150.225	2.59812	0.966732	-1009002,21	
431	-1	1009323	1801.22	-1.0	603.858	-0.917461	-2.0401	-1009002,21	
431	-1	1009323	1801.22	1.0	611.461	-1.18208	1.12072	1009002,-3	
432	-1	1009323	1801.22	1.0	435.385	-0.133054	-3.12965	-1009002,21,21	
432	-1	1009213	1801.05	-1.0	364.725	-0.127747	0.0198725	1009002,21,21	
433	-1	1009213	1801.05	1.0	820.898	1.98933	-1.56968	1009002,21,21,21	
433	-1	1009313	1801.22	0.0	843.643	-0.154554	1.57523	1009002,21,21,21	
436	-1	1009223	1801.05	0.0	289.886	2.09054	-0.860192	-1009002,21	
436	-1	1092214	1801.38	1.0	270.961	1.87761	2.30265	1009002,21,21,21	
437	-1	1009213	1801.05	1.0	606.501	1.10034	1.3825	-1009002,21,21	
437	-1	1009113	1801.05	0.0	536.287	1.45295	-1.98702	1009002,-3	
438	-1	1009213	1801.05	1.0	1299.11	-1.72231	-1.02745	-1009002,21,21	
438	-1	1092214	1801.38	1.0	1312.92	-0.746627	2.08945	1009002,21,21	
440	-1	1009323	1801.22	-1.0	1196.45	1.27728	-1.5035	-1009002,21	
440	-1	1009223	1801.05	0.0	1136.6	0.975479	1.65546	1009002,21,21	
441	-1	1092114	1801.38	0.0	340.861	-0.154125	-0.246526	1009002,21,21	
441	-1	1093214	1801.55	0.0	491.659	0.21076	2.66666	1009002,21,21,21	
442	-1	1009213	1801.05	1.0	431.843	0.710405	0.222744	-1009002,21	
442	-1	1009213	1801.05	-1.0	422.53	1.27146	-3.00965	1009002,21	
444	-1	1009223	1801.05	0.0	1339.56	0.534198	-2.10345	-1009002,1	
444	-1	1009213	1801.05	1.0	1318.08	-0.1276	0.871305	-1009002,21,21	
448	-1	1009223	1801.05	0.0	507.459	-1.38175	2.46442	1009002,21,21	
448	-1	1009213	1801.05	-1.0	525.354	1.02662	-0.483481	1009002,21	
451	-1	1009213	1801.05	1.0	198.11	-2.71988	-1.76498	1009002,21,21	
451	-1	1093224	1801.55	-1.0	157.983	-1.64123	1.61085	-1009002,21,3	
452	-1	1000993	1801.1	0.0	365.781	1.98886	-3.05111	1009002,21,21	
452	-1	1009213	1801.05	-1.0	374.193	-2.11991	0.218473	-1009002,21	
453	-1	1009223	1801.05	0.0	837.254	0.0128518	-1.24095	1009002,21	
453	-1	1009113	1801.05	0.0	870.08	2.27105	2.84991	-1009002,21,21	
454	-1	1009213	1801.05	-1.0	1070.74	-0.0986705	1.55494	-1009002,21	
454	-1	1009213	1801.05	1.0	956.354	-1.32675	-1.50904	-1009002,21	
456	-1	1009213	1801.05	1.0	584.792	1.4563	0.428579	-1009002,21,21	
456	-1	1009113	1801.05	0.0	655.321	1.30252	-2.62239	-1009002,21,21	
457	-1	1009223	1801.05	0.0	606.991	0.783061	-3.06841	-1009002,21,21	
457	-1	1009323	1801.22	1.0	633.052	0.969995	0.0990485	1009002,21,21	
459	-1	1009323	1801.22	1.0	796.985	-0.895679	2.51506	1009002,21,21	
459	-1	1009223	1801.05	0.0	584.808	0.339637	-0.602566	-1009002,21,21	
466	-1	1009213	1801.05	-1.0	469.998	-1.50908	1.84721	-1009002,21	
466	-1	1009113	1801.05	0.0	500.058	1.25659	-0.772531	-1009002,21,21	
469	-1	1009213	1801.05	1.0	887.559	1.0238	-0.920993	-1009002,21	
469	-1	1009213	1801.05	-1.0	477.505	2.06798	2.72105	-1009002,21,21	
473	-1	1009113	1801.05	0.0	1166.58	0.570496	1.53439	-1009002,21	
473	-1	1009113	1801.05	0.0	1203.41	1.27387	-1.62147	1009002,21,21	
474	-1	1093114	1801.55	1.0	477.414	-0.865978	0.806381	1009002,21,21	
474	-1	1009213	1801.05	1.0	501.156	-0.745156	-2.21789	1009002,21,21	
475	-1	1009213	1801.05	-1.0	388.126	-0.78655	1.45731	-1009002,21,21	
475	-1	1009213	1801.05	-1.0	191.644	-0.345373	-0.00506622	-1009002,21,21	
476	-1	1009213	1801.05	-1.0	924.658	-0.377372	-2.02541	1009002,21	
476	-1	1000993	1801.1	0.0	1414.82	-0.0220469	1.12614	-1009002,21	
477	-1	1009323	1801.22	1.0	671.757	-0.006071	-1.96202	-1009002,21,3	
477	-1	1009313	1801.22	0.0	650.681	-0.638601	1.15508	1009002,21,21	
478	-1	1009313	1801.22	0.0	1157.05	1.24153	1.71168	-1009002,21,21	
478	-1	1009113	1801.05	0.0	1557.38	-0.378327	-1.56542	1009002,-5	
480	-1	1009213	1801.05	-1.0	503.924	-0.734054	2.23289	-1009002,21,21	
480	-1	1009223	1801.05	0.0	576.574	0.292859	-0.269923	1009002,21	
481	-1	1009223	1801.05	0.0	682.318	-0.924104	2.58774	-1009002,21	
481	-1	1009213	1801.05	1.0	753.283	0.578107	-0.565838	1009002,21	
486	-1	1009113	1801.05	0.0	535.448	-1.43239	0.818563	-1009002,21	
486	-1	1009213	1801.05	-1.0	541.05	-0.147412	-1.73306	-1009002,21	
488	-1	1092114	1801.38	0.0	1980.7	0.349785	0.532656	1009002,21,21	
488	-1	1000993	1801.1	0.0	1883.07	0.810657	-2.20514	-1009002,21	
489	-1	1009323	1801.22	1.0	878.742	0.25834	3.00654	-1009002,21,21	
489	-1	1000993	1801.1	0.0	818.633	-0.803089	-0.0746182	1009002,21	
490	-1	1009223	1801.05	0.0	525.686	-0.937494	1.94935	1009002,21,21,21	
490	-1	1093214	1801.55	0.0	609.203	0.86765	-1.01068	1009002,21,21,21	
492	-1	1009213	1801.05	1.0	802.183	-0.423556	-1.84764	-1009002,21,21	
492	-1	1000993	1801.1	0.0	708.524	-2.08983	1.65838	1009002,21,21	
493	-1	1009223	1801.05	0.0	420.627	1.35517	2.71167	-1009002,21	
493	-1	1009213	1801.05	-1.0	426.974	-2.16167	-0.503628	1009002,21	
495	-1	1000993	1801.1	0.0	521.071	-1.06873	-0.408332	1009002,21	
495	-1	1009223	1801.05	0.0	565.505	0.612674	2.87337	1009002,21	
498	-1	1009213	1801.05	1.0	1121.61	-0.743061	1.09763	-1009002,21,21	
498	-1	1009313	1801.22	0.0	868.822	-0.900246	-2.40732	1009002,21,21	
500	-1	1009223	1801.05	0.0	825.935	0.417538	-0.384727	-1009002,21,21	
500	-1	1009213	1801.05	1.0	769.444	-0.306781	2.7003	1009002,21	
502	-1	1009213	1801.05	1.0	250.776	-2.15316	-0.441362	1009002,21	
502	-1	1000993	1801.1	0.0	236.778	2.5143	2.70154	-1009002,21	
504	-1	1093214	1801.55	0.0	1242.68	-1.51277	1.96107	-1009002,21	
504	-1	1009223	1801.05	0.0	1237.49	0.192299	-1.22778	1009002,21,21,21	
505	-1	1000993	1801.1	0.0	121.779	-2.37937	-0.284794	-1009002,21,21	
505	-1	1009213	1801.05	1.0	221.94	-0.748599	1.63326	1009002,21,21	
506	-1	1000993	1801.1	0.0	840.859	-1.76086	0.715806	-1009002,3	
506	-1	1009213	1801.05	-1.0	740.172	-1.69663	-2.36166	1009002,21	
507	-1	1009213	1801.05	1.0	414.383	-2.58607	-2.36861	-1009002,21	
507	-1	1009113	1801.05	0.0	470.249	1.96854	0.730393	1009002,21,2101	
509	-1	1009323	1801.22	1.0	555.971	1.52027	1.63412	1009002,21	
509	-1	1009223	1801.05	0.0	565.86	-0.29932	-1.46585	-1009002,21,21	
510	-1	1009323	1801.22	1.0	386.978	-0.980634	-3.055	-1009002,21	
510	-1	1009313	1801.22	0.0	464.718	1.90195	-0.0474715	-1009002,21	
511	-1	1009223	1801.05	0.0	1277.54	-0.870581	1.35954	-1009002,21,21	
511	-1	1009213	1801.05	1.0	1183.28	1.04618	-1.73937	1009002,21	
512	-1	1092214	1801.38	1.0	773.974	-1.81568	-0.964337	-1009002,21,21	
512	-1	1009213	1801.05	-1.0	616.675	1.19617	2.19391	1009002,21,21	
513	-1	1009113	1801.05	0.0	661.792	-1.52517	0.20787	1009002,21	
513	-1	1009223	1801.05	0.0	1207.84	-0.262719	1.12433	1009002,21,21	
514	-1	1009213	1801.05	-1.0	707.339	-1.75927	2.47002	1009002,21,21	
514	-1	1009113	1801.05	0.0	437.941	1.33002	-0.494717	1009002,21	
515	-1	1009313	1801.22	0.0	209.463	2.52616	0.129511	-1009002,21	
515	-1	1009213	1801.05	-1.0	103.184	-1.86099	-3.0079	1009002,21	
516	-1	1009113	1801.05	0.0	67.6513	2.4089	-2.7687	1009002,21	
516	-1	1009213	1801.05	1.0	306.047	0.107506	-2.6397	1009002,-4	
518	-1	1009213	1801.05	1.0	149.323	-2.72221	-2.61171	1009002,21,21	
518	-1	1009113	1801.05	0.0	112.355	2.97598	2.13727	1009002,21,21	
520	-1	1000993	1801.1	0.0	342.488	-1.80408	-1.64444	-1009002,21,21	
520	-1	1093214	1801.55	0.0	236.89	-2.06087	1.86805	1009002,21,21	
522	-1	1009113	1801.05	0.0	190.277	1.07772	0.252518	1009002,21	
522	-1	1009113	1801.05	0.0	203.148	-0.451197	-2.87576	-1009002,21,21	
523	-1	1000993	1801.1	0.0	976.059	0.229641	1.58636	-1009002,21,21	
523	-1	1009113	1801.05	0.0	978.066	0.299976	-1.5549	1009002,-3	
525	-1	1009223	1801.05	0.0	372.88	-1.85065	1.58576	1009002,21,21	
525	-1	1009213	1801.05	-1.0	379.423	-1.05404	-1.52199	-1009002,21	
526	-1	1009213	1801.05	1.0	815.799	-0.587314	-2.13775	-1009002,21,21,21	
526	-1	1009313	1801.22	0.0	717.454	0.781417	0.979957	1009002,21,-3	
527	-1	1000993	1801.1	0.0	408.717	1.31142	2.14768	-1009002,2	
527	-1	1009213	1801.05	-1.0	416.572	-0.804144	-0.871251	1009002,21	
528	-1	1009113	1801.05	0.0	269.524	2.1227	-1.56873	1009002,21	
528	-1	1009213	1801.05	1.0	119.494	-1.49803	1.20455	-1009002,21	
530	-1	1009223	1801.05	0.0	1233.16	0.156959	2.25354	-1009002,21,21	
530	-1	1009213	1801.05	1.0	1187.63	-0.0305275	-0.870335	1009002,21,21	
533	-1	1000993	1801.1	0.0	1444.35	0.543377	-1.6922	-1009002,21,21	
533	-1	1009223	1801.05	0.0	1480.27	-0.125749	1.31363	1009002,21	
538	-1	1009213	1801.05	-1.0	434.299	1.50838	-2.62162	1009002,-2	
538	-1	1092214	1801.38	-1.0	444.337	-0.888012	0.545358	-1009002,21,21	
540	-1	1009313	1801.22	0.0	431.394	-0.735535	1.6725	-1009002,21,3	
540	-1	1000993	1801.1	0.0	427.877	-1.97615	-1.46694	-1009002,21	
544	-1	1009223	1801.05	0.0	579.367	0.146581	0.00559874	-1009002,21,21	
544	-1	1009323	1801.22	1.0	598.869	-0.632004	-3.09455	1009002,21,21	
545	-1	1009313	1801.22	0.0	698.673	0.937625	-0.200841	-1009002,21,21	
545	-1	1009113	1801.05	0.0	486.05	-0.992066	-1.61183	1009002,21,21	
546	-1	1009313	1801.22	0.0	882.469	0.492146	0.349164	-1009002,1	
546	-1	1009213	1801.05	-1.0	937.185	-0.237634	-2.97591	1009002,21,21	
551	-1	1009223	1801.05	0.0	222.596	-2.14517	1.00233	-1009002,21	
551	-1	1009213	1801.05	-1.0	324.092	-0.977523	-2.12675	-1009002,21	
553	-1	1009323	1801.22	-1.0	1291.62	0.0820651	0.0105322	1009002,21	
553	-1	1000993	1801.1	0.0	656.122	1.35324	-2.57683	1009002,-1	
557	-1	1009113	1801.05	0.0	869.515	1.57453	2.26351	-1009002,21,21	
557	-1	1009213	1801.05	-1.0	605.505	1.85654	-1.18692	1009002,21	
562	-1	1009223	1801.05	0.0	1293.7	-0.314663	1.16528	-1009002,21,21	
562	-1	1009213	1801.05	1.0	1329.18	-1.49686	-1.99896	1009002,21,-2	
563	-1	1009323	1801.22	-1.0	717.366	0.98675	-2.20109	-1009002,21,21	
563	-1	1091114	1801.38	1.0	756.649	-0.170784	0.969401	-1009002,21	
564	-1	1009313	1801.22	0.0	356.161	1.74561	3.04844	-1009002,21	
564	-1	1009113	1801.05	0.0	394.052	-1.46309	-0.726298	-1009002,21	
565	-1	1009113	1801.05	0.0	636.884	0.265106	1.51699	-1009002,21,21	
565	-1	1009113	1801.05	0.0	699.743	1.01778	-1.64818	1009002,21	
566	-1	1009223	1801.05	0.0	351.714	2.42191	-1.30709	-1009002,21	
566	-1	1000993	1801.1	0.0	533.927	-2.26605	1.95979	1009002,21,21	
567	-1	1009213	1801.05	1.0	1531.86	-0.494484	-1.83951	-1009002,21	
567	-1	1009213	1801.05	-1.0	1523.88	-0.0672459	1.2332	-1009002,21	
568	-1	1009213	1801.05	1.0	1175.21	0.965174	-0.391732	1009002,21	
568	-1	1000993	1801.1	0.0	1067.73	1.58351	2.66616	-1009002,3	
570	-1	1009213	1801.05	-1.0	855.057	-1.34982	-2.05647	-1009002,2	
570	-1	1009223	1801.05	0.0	946.69	0.552836	1.22739	1009002,-1	
572	-1	1009113	1801.05	0.0	356.292	-1.17522	1.06088	-1009002,21,21	
572	-1	1009213	1801.05	-1.0	363.226	1.88226	3.00365	1009002,21	
575	-1	1009213	1801.05	-1.0	362.121	1.61788	-0.767922	-1009002,21,21	
575	-1	1000993	1801.1	0.0	95.7982	2.11651	-3.12139	1009002,-5	
577	-1	1009313	1801.22	0.0	624.817	-1.96794	1.24526	1009002,21,21,21	
577	-1	1009223	1801.05	0.0	820.243	-0.255341	-1.74834	-1009002,21	
578	-1	1009113	1801.05	0.0	377.82	-0.548685	0.33711	1009002,21	
578	-1	1009113	1801.05	0.0	328.569	-1.33063	-2.78137	-1009002,21,21	
580	-1	1009213	1801.05	1.0	271.297	-1.62094	-1.29525	1009002,21,21	
580	-1	1009213	1801.05	-1.0	270.72	2.32829	2.42584	1009002,21,21	
582	-1	1009113	1801.05	0.0	155.667	-3.05045	-0.502883	-1009002,21	
582	-1	1009113	1801.05	0.0	600.279	-1.08904	0.116389	1009002,2101	
584	-1	1009213	1801.05	-1.0	438.446	-1.19751	1.96995	1009002,21,21	
584	-1	1009113	1801.05	0.0	474.428	0.427131	-1.1178	-1009002,21	
585	-1	1009113	1801.05	0.0	709.419	-1.11551	-0.0263557	-1009002,21,21,21	
585	-1	1000993	1801.1	0.0	699.108	1.53411	-2.94398	-1009002,21,21	
587	-1	1009313	1801.22	0.0	342.398	1.87831	2.76113	-1009002,21,21	
587	-1	1009333	1801.4	0.0	847.154	1.25054	0.010845	1009002,21	
588	-1	1009313	1801.22	0.0	840.569	-0.458361	0.727802	-1009002,2	
588	-1	1009313	1801.22	0.0	883.882	-1.25367	-2.41045	1009002,-3	
590	-1	1092214	1801.38	-1.0	846.411	1.11882	-2.56578	-1009002,1	
590	-1	1009213	1801.05	1.0	842.908	-0.589225	0.553182	1009002,21,21	
591	-1	1009213	1801.05	1.0	501.81	0.587357	-1.02854	-1009002,1	
591	-1	1093214	1801.55	0.0	421.551	-2.05261	3.01594	1009002,21,-2	
592	-1	1009213	1801.05	1.0	696.746	-1.56165	-0.15082	-1009002,21,21,21	
592	-1	1009113	1801.05	0.0	664.099	-1.68772	2.98806	1009002,21,21	
596	-1	1009223	1801.05	0.0	976.162	-0.926106	-2.86719	1009002,21,21	
596	-1	1009223	1801.05	0.0	982.287	-0.526843	0.285946	-1009002,21,21	
598	-1	1009313	1801.22	0.0	1003.09	0.142246	-1.935	-1009002,21,21	
598	-1	1009113	1801.05	0.0	947.199	0.770224	0.898915	1009002,21,21	
606	-1	1000993	1801.1	0.0	948.285	-0.883346	-1.85873	1009002,21	
606	-1	1009223	1801.05	0.0	911.323	0.0987538	1.27637	-1009002,21,21	
608	-1	1009113	1801.05	0.0	375.07	-1.53042	-0.863851	1009002,21,21	
608	-1	1009313	1801.22	0.0	269.626	-2.21411	2.48779	-1009002,21,21	
610	-1	1093214	1801.55	0.0	652.327	1.10971	1.20462	1009002,21,21	
610	-1	1009223	1801.05	0.0	556.469	0.96718	-1.90509	-1009002,21	
613	-1	1009223	1801.05	0.0	994.612	1.71474	-1.20174	-1009002,21	
613	-1	1009213	1801.05	1.0	992.951	0.334749	1.94534	1009002,21	
614	-1	1009113	1801.05	0.0	298.974	2.91964	-2.18144	-1009002,1	
614	-1	1009113	1801.05	0.0	312.308	1.93843	0.960586	1009002,21	
615	-1	1009213	1801.05	1.0	287.591	-2.02486	0.524155	-1009002,21	
615	-1	1009113	1801.05	0.0	272.255	0.11292	-2.56035	1009002,21,21,21	
617	-1	1009113	1801.05	0.0	1291.58	-0.623696	2.4984	-1009002,21,21,21	
617	-1	1000993	1801.1	0.0	1284.16	0.38206	-0.64519	-1009002,21,21	
619	-1	1009213	1801.05	1.0	790.669	0.609385	-0.349208	-1009002,21,21	
619	-1	1009313	1801.22	0.0	889.235	0.661498	2.74663	1009002,21,21	
620	-1	1009113	1801.05	0.0	1103.03	-0.751584	2.15158	1009002,21	
620	-1	1009213	1801.05	1.0	1129.68	-0.485677	-0.970491	-1009002,21,21	
621	-1	1009223	1801.05	0.0	942.213	1.38915	-0.0595305	-1009002,21	
621	-1	1092214	1801.38	1.0	901.216	0.82515	2.99163	1009002,21	
623	-1	1009213	1801.05	-1.0	644.203	-0.951669	-2.13601	1009002,21,21	
623	-1	1009313	1801.22	0.0	722.014	-1.98347	1.14817	-1009002,21,21,21	
624	-1	1009313	1801.22	0.0	133.648	-2.77508	0.654199	-1009002,21	
624	-1	1009313	1801.22	0.0	247.596	-2.69868	-2.62715	1009002,21	
