event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
16272	1009113	1001.05	0.0	637.302	1272.58	0.669869	-2.91589	-1009002,21,21,21		0
16273	1000993	1001.1	0.0	504.441	1121.01	0.00309198	0.243152	-1009002,21		0
16274	1009323	1001.22	-1.0	49.7316	1099.04	-2.89991	-2.98417	-1009002,21,21		0
16276	1000993	1001.1	0.0	35.5827	1002.32	-0.857276	1.10258	1009002,21		0
16277	1092214	1001.38	-1.0	369.439	1087.76	0.540956	0.624336	-1009002,21		0
16281	1092214	1001.38	1.0	510.691	1256.79	0.950814	2.90877	1009002,21,21		0
16282	1009223	1001.05	0.0	1101.04	1578.47	-0.461598	2.60705	-1009002,21,21		0
16285	1009213	1001.05	-1.0	972.93	1577.31	-0.696928	-0.236112	1009002,21,21		0
16290	1093224	1001.55	-1.0	510.926	1142.96	0.392017	0.835729	-1009002,21,21,21		0
16291	1009313	1001.22	0.0	500.122	1126.53	0.253998	-2.13684	1009002,21,21		0
16293	1009213	1001.05	1.0	343.142	1327.83	1.58509	3.0973	-1009002,1		0
16295	1009313	1001.22	0.0	320.05	1257.9	1.51254	-0.138931	1009002,21		0
16297	1009223	1001.05	0.0	571.059	1158.81	0.210285	-1.52177	-1009002,21,21,21		0
16301	1009213	1001.05	-1.0	484.035	1159.85	0.637554	1.93912	-1009002,2		0
16302	1009323	1001.22	1.0	456.114	1179.29	-0.831566	-1.04179	-1009002,21		0
16303	1009213	1001.05	1.0	473.288	1658.1	-1.68649	1.94618	-1009002,21,21		0
16304	1009213	1001.05	-1.0	912.75	1384.82	0.309747	-2.03525	-1009002,21		0
16305	1009213	1001.05	-1.0	817.209	1297.39	-0.140593	0.610057	1009002,-2		0
16311	1009113	1001.05	0.0	546.676	1483.75	1.31888	-0.934882	-1009002,21		0
16312	1091114	1001.38	-1.0	552.993	1382.14	-1.13959	2.20466	-1009002,21,21		0
16313	1009213	1001.05	1.0	612.531	1262.64	-0.701465	0.327485	-1009002,21		0
16314	1009213	1001.05	-1.0	512.05	1208.14	0.781147	-2.79145	1009002,-4		0
16316	1009213	1001.05	-1.0	824.39	1359.08	-0.475219	-2.02688	-1009002,21,21		0
16317	1009223	1001.05	0.0	840.388	1307.11	-0.016447	1.08573	1009002,-1		0
16318	1009213	1001.05	1.0	619.825	1178.56	0.0841854	1.31498	-1009002,21		0
16319	1009213	1001.05	-1.0	609.422	1267.4	0.726194	-1.5795	1009002,21,21		0
16320	1009213	1001.05	-1.0	574.082	1235.07	0.70646	1.8251	-1009002,21		0
16322	1009213	1001.05	-1.0	635.325	1443.83	-1.07657	-1.32582	-1009002,21		0
16323	1009213	1001.05	1.0	459.768	3015.68	-2.50904	-1.25294	-1009002,21		0
16326	1009113	1001.05	0.0	471.854	1245.37	-1.02261	1.92017	1009002,21		0
16327	1009223	1001.05	0.0	507.042	1127.09	-0.206605	-0.446424	-1009002,21,21,21		0
16329	1009223	1001.05	0.0	241.215	1236.07	1.76487	2.82409	1009002,21		0
16330	1092214	1001.38	1.0	270.362	3039.79	3.05327	-1.16622	-1009002,21		0
16331	1009113	1001.05	0.0	265.17	1037.01	0.204444	2.53094	1009002,21		0
16333	1009213	1001.05	1.0	332.7	1549.11	1.94063	-1.38691	-1009002,21		0
16337	1009113	1001.05	0.0	314.494	1079.27	-0.735228	1.71953	-1009002,21,21		0
16338	1009323	1001.22	1.0	399.017	1078.45	-0.0930915	2.81981	1009002,21		0
16339	1009213	1001.05	-1.0	386.327	1463.52	1.67517	-0.515769	-1009002,21		0
16343	1009223	1001.05	0.0	485.798	1113.43	-0.0831587	0.803435	1009002,21,21,21		0
16345	1009323	1001.22	-1.0	492.01	1489.59	1.44642	-2.38015	-1009002,21,21		0
16347	1009213	1001.05	-1.0	170.415	1132.4	-1.79959	-0.69015	-1009002,21,21,21		0
16348	1009213	1001.05	1.0	188.946	1590.16	-2.56503	2.51568	1009002,21,21		0
16350	1000993	1001.1	0.0	328.659	2631.18	-2.69053	-1.34016	1009002,21		0
16351	1009213	1001.05	1.0	331.467	1332.18	-1.63077	1.80507	-1009002,21,21,21		0
16352	1009213	1001.05	1.0	921.837	1460.65	0.547848	1.20946	-1009002,21		0
16354	1009313	1001.22	0.0	408.614	1098.84	0.460751	-3.11429	-1009002,21,21		0
16355	1009113	1001.05	0.0	521.809	1152.43	-0.430658	-0.720006	-1009002,21,3		0
16360	1009113	1001.05	0.0	512.422	1157	0.508536	2.44385	1009002,21		0
16361	1009213	1001.05	1.0	329.278	1114.78	-0.953181	1.08108	-1009002,1		0
16363	1009113	1001.05	0.0	249.429	1384.84	-2.02024	-1.58602	1009002,21,21,21		0
16365	1009223	1001.05	0.0	653.722	1374.34	0.907133	2.33903	-1009002,21,21		0
16366	1092224	1001.38	2.0	589.846	2218.89	-1.88122	-0.756295	1009002,21		0
16367	1009213	1001.05	-1.0	963.421	1722.6	0.921134	0.13882	-1009002,21,21,21,21		0
16369	1009213	1001.05	-1.0	961.958	2133.97	-1.29304	-3.08863	1009002,21,21		0
16371	1093224	1001.55	1.0	299.269	1050.23	-0.333366	0.0674369	1009002,21,21		0
16372	1009223	1001.05	0.0	302.239	1129	-1.14283	-1.41682	-1009002,21,21		0
16373	1009213	1001.05	1.0	655.407	1899.69	-1.55069	-0.980548	-1009002,21		0
16378	1009213	1001.05	1.0	562.386	1343.72	1.04205	2.27185	1009002,-2		0
16379	1009213	1001.05	-1.0	378.455	1070.51	0.0682314	0.57577	-1009002,21,1		0
16381	1009213	1001.05	1.0	330.133	1558.96	1.95999	-2.56675	1009002,21		0
16382	1009223	1001.05	0.0	1321.68	1668.76	-0.142731	-2.34182	1009002,21,21,21		0
16383	1000993	1001.1	0.0	1283.89	1793.52	-0.55683	0.737413	-1009002,21,21		0
16386	1009313	1001.22	0.0	784.811	1440.41	-0.779456	0.360207	-1009002,3		0
16391	1000993	1001.1	0.0	849.308	1818.69	1.1847	-2.66302	1009002,21,21		0
16393	1009223	1001.05	0.0	16.426	2001.88	5.35222	-3.07485	-1009002,21,21		0
16395	1092214	1001.38	1.0	480.696	1144.84	0.548697	0.766363	1009002,21		0
16397	1009333	1001.4	0.0	429.926	1097.78	-0.302879	1.06593	-1009002,21,21		0
16398	1009313	1001.22	0.0	397.54	1208.83	-1.12606	-1.94657	1009002,21		0
16399	1009223	1001.05	0.0	489.641	1114.7	0.0545029	1.77761	1009002,21,21,21		0
16400	1009213	1001.05	1.0	493.838	1139.6	-0.449587	-1.35452	-1009002,21		0
16401	1000993	1001.1	0.0	484.451	1138.03	-0.479448	1.98393	-1009002,21,21,21		0
16402	1009313	1001.22	0.0	413.662	1194.14	-1.02523	-1.39668	1009002,21		0
16403	1009113	1001.05	0.0	997.79	1485.43	0.443314	-1.80022	-1009002,21		0
16404	1000993	1001.1	0.0	995.556	1703.84	0.8514	1.33593	1009002,21,-3		0
16408	1009213	1001.05	-1.0	201.083	1085.18	-1.36385	0.503232	-1009002,21,21		0
16410	1009333	1001.4	0.0	253.051	1190.81	-1.58685	-2.65206	1009002,21		0
16411	1009113	1001.05	0.0	289.842	1705.1	-2.24267	-1.81623	-1009002,21,21		0
16412	1009113	1001.05	0.0	327.654	1642.59	-2.05687	-0.0813212	1009002,-1		0
16413	1009223	1001.05	0.0	797.917	1331.75	-0.445251	2.37721	1009002,21,21		0
16414	1009213	1001.05	1.0	873.483	1329.82	0.0661356	-0.783939	-1009002,21,21		0
16416	1009213	1001.05	1.0	836.563	2615.91	1.72264	-2.18314	1009002,21,21		0
16420	1009313	1001.22	0.0	855.719	1326.93	0.187418	0.902266	-1009002,21,21		0
16421	1009223	1001.05	0.0	354.822	1067.23	-0.291253	-0.222339	-1009002,21,21,21		0
16427	1000993	1001.1	0.0	389.664	1106.68	-0.638137	2.91187	1009002,21		0
16430	1093224	1001.55	-1.0	655.796	2247.53	1.78651	0.274348	1009002,21		0
16432	1009113	1001.05	0.0	573.146	1174.92	0.380308	-2.5806	-1009002,21		0
16435	1009113	1001.05	0.0	752.557	1635.52	1.13668	-2.34125	-1009002,21		0
16436	1009213	1001.05	-1.0	615.841	1227.39	0.546725	0.983719	1009002,21,21		0
16438	1009213	1001.05	-1.0	628.219	2018.95	-1.68575	-2.29995	-1009002,21		0
16440	1092214	1001.38	1.0	428.38	1968.98	-2.05241	1.24102	1009002,21		0
16441	1092224	1001.38	2.0	180.635	1104.83	-1.60281	0.0956394	1009002,21		0
16443	1009113	1001.05	0.0	272.035	1043.21	0.39544	-2.81854	-1009002,21,21		0
16444	1009223	1001.05	0.0	162.889	1395.9	-2.47322	-2.42647	-1009002,21,21		0
16446	1009223	1001.05	0.0	148.84	1598.04	-2.81409	0.740208	1009002,21,21		0
16447	1009323	1001.22	-1.0	521.923	1141.94	-0.32171	2.19444	-1009002,21		0
16451	1000993	1001.1	0.0	513.966	2089.69	-1.94517	-0.936309	1009002,21,21		0
16452	1009313	1001.22	0.0	276.987	1134.94	1.27528	3.08973	-1009002,21		0
16453	1009213	1001.05	-1.0	337.889	1056.69	-0.0533576	-0.14376	1009002,21,21		0
16454	1000993	1001.1	0.0	147.356	1040.05	1.26555	0.73231	1009002,21,21		0
16456	1009213	1001.05	1.0	140.589	1016.19	0.683738	-2.47767	-1009002,1		0
16457	1009213	1001.05	1.0	159.875	1257.96	-2.24327	1.94868	1009002,21		0
16458	1009113	1001.05	0.0	182.985	1483.06	2.4745	-1.18367	1009002,21,-3		0
16460	1009213	1001.05	1.0	263.776	1907.13	2.50358	-0.419088	-1009002,21,21		0
16462	1009213	1001.05	-1.0	170.741	2306.74	3.19057	2.45302	1009002,21,21		0
16469	1009223	1001.05	0.0	150.503	1184.87	2.11663	-3.14026	-1009002,21,21		0
16470	1009113	1001.05	0.0	226.064	1030.18	0.387511	-0.465998	-1009002,21		0
16471	1009323	1001.22	-1.0	50.6183	1132.06	3.0362	-2.87501	-1009002,21,21		0
16472	1009213	1001.05	1.0	380.222	1136.09	0.88007	-2.58686	1009002,21,21,21		0
16473	1009213	1001.05	1.0	689.419	1864.07	1.46576	2.80986	-1009002,2		0
16475	1009113	1001.05	0.0	750.048	1310.96	0.501779	-0.303757	1009002,21,21		0
16479	1009213	1001.05	1.0	1165.53	1807.12	-0.745315	-1.44274	1009002,21,21		0
16481	1009213	1001.05	1.0	1149.27	1644.31	-0.514025	1.68589	-1009002,21,3		0
16482	1009223	1001.05	0.0	553.228	1274.59	-0.893191	0.636147	1009002,21		0
16485	1009223	1001.05	0.0	517.271	1190.46	-0.687153	-2.5019	-1009002,21		0
16486	1092214	1001.38	1.0	296.967	1115.26	-1.08849	1.14753	1009002,21		0
16493	1000993	1001.1	0.0	349.103	1451.96	1.76715	-2.14419	1009002,-3		0
16496	1009313	1001.22	0.0	1509.28	1813.42	-0.0596795	2.08238	1009002,21,21		0
16497	1009113	1001.05	0.0	1303.91	1702.19	-0.332654	-1.05068	1009002,21		0
16498	1009213	1001.05	-1.0	413.604	1195.43	-1.03064	-2.79699	1009002,21,21,21		0
16499	1009223	1001.05	0.0	396.887	1192.16	1.07159	0.29641	-1009002,21		0
16501	1009113	1001.05	0.0	679.028	1214.65	-0.161967	-2.29344	-1009002,4		0
16502	1092114	1001.38	0.0	810.909	1493.23	-0.8314	0.961535	1009002,21		0
16503	1009213	1001.05	-1.0	429.274	1553.04	-1.67613	-2.00877	-1009002,21		0
16504	1009213	1001.05	-1.0	392.601	1138.72	-0.848871	1.15836	-1009002,21,21		0
16505	1009213	1001.05	1.0	487.022	1152.38	-0.578613	-2.68047	1009002,21,21		0
16506	1009213	1001.05	1.0	460.238	1215.8	-0.961678	0.393972	1009002,-2		0
16507	1009223	1001.05	0.0	486.287	1123.46	0.310756	-1.48184	1009002,21,21		0
16510	1000993	1001.1	0.0	460.626	1234.72	1.02174	1.55391	-1009002,21,21		0
16511	1009213	1001.05	1.0	417.22	1477	1.61067	-0.972588	-1009002,21		0
16512	1009213	1001.05	-1.0	411.251	1508.51	1.6676	2.1721	1009002,21,21		0
16513	1009213	1001.05	-1.0	621.636	1218.8	0.481973	3.07562	-1009002,21		0
16517	1009213	1001.05	1.0	690.615	1363.08	-0.802412	2.24037	1009002,21,21		0
16521	1000993	1001.1	0.0	904.613	1395.81	-0.385489	0.178019	-1009002,21,21		0
16522	1009213	1001.05	1.0	873.272	1702.81	1.02865	-2.92385	1009002,21,21,21		0
16524	1093224	1001.55	-1.0	1015.2	1845.49	0.986079	0.96291	1009002,21		0
16525	1009313	1001.22	0.0	1011.63	1431.65	0.151788	-2.17894	1009002,21,21		0
16526	1009113	1001.05	0.0	925.082	1388.03	0.279746	-3.08036	-1009002,21		0
16529	1009113	1001.05	0.0	804.109	1302.99	0.272149	0.342037	1009002,21,21		0
16530	1009213	1001.05	-1.0	469.455	1234.45	-0.996233	-0.139399	1009002,21		0
16532	1009223	1001.05	0.0	523.682	1599.11	-1.51344	-2.64526	-1009002,21,21		0
16533	1009313	1001.22	0.0	56.0365	2959.92	4.59921	-1.22888	1009002,21,21,21		0
16534	1093224	1001.55	1.0	146.384	1436.14	2.63842	2.81917	-1009002,21,5		0
16535	1009213	1001.05	-1.0	183.114	2478.72	-3.20787	0.722149	-1009002,1		0
16536	1092114	1001.38	0.0	282.28	1124.88	-1.20313	-2.23517	1009002,21,-3		0
16537	1000993	1001.1	0.0	397.241	1167.54	0.973429	-1.41137	-1009002,1		0
16538	1009113	1001.05	0.0	395.089	2053.2	2.19311	1.72753	1009002,21		0
16539	1009223	1001.05	0.0	212.317	1064.59	-1.12788	0.233985	1009002,21		0
16540	1009213	1001.05	1.0	28.3013	1141.41	3.65652	1.65116	1009002,21,21		0
16541	1009213	1001.05	-1.0	347.001	1383.21	1.67026	1.22859	-1009002,21,21		0
16542	1092114	1001.38	0.0	373.899	1573.38	-1.84586	-1.79427	1009002,21,-3		0
16549	1092214	1001.38	1.0	348.245	1135	-0.992431	1.78099	1009002,21		0
16551	1009323	1001.22	1.0	362.578	1074.41	0.38477	-1.25943	1009002,21		0
16552	1009213	1001.05	-1.0	304.576	1046.42	-0.0379106	0.164259	1009002,21		0
16555	1000993	1001.1	0.0	352.37	2288.23	2.45036	-3.07219	-1009002,21		0
16556	1009333	1001.4	0.0	782.251	1270.85	0.0235419	-1.08112	-1009002,21		0
16557	1009213	1001.05	1.0	796.21	1289.21	0.201168	2.07945	1009002,21,21		0
16560	1009213	1001.05	-1.0	674.449	1525.2	-1.1277	-2.16545	-1009002,21,21		0
16561	1009313	1001.22	0.0	601.105	1364.69	-0.999669	1.34177	1009002,-1		0
16562	1009113	1001.05	0.0	280.641	1163.63	1.38032	-1.90807	-1009002,2		0
16563	1009113	1001.05	0.0	579.08	1297.65	0.892974	-2.05269	1009002,21		0
16566	1092114	1001.38	0.0	425.012	1640.14	-1.78244	-2.25105	1009002,21		0
16571	1009313	1001.22	0.0	288.134	1042.83	-0.155611	0.885564	-1009002,21,21		0
16572	1009323	1001.22	1.0	647.2	1972.65	1.62029	-0.0655479	-1009002,21,21		0
16573	1009213	1001.05	-1.0	592.995	1488.31	1.23031	3.12202	-1009002,21		0
16575	1092214	1001.38	1.0	536.037	1147.09	0.29496	1.03868	1009002,21,21		0
16576	1009213	1001.05	1.0	591.845	1314.38	-0.905903	-1.89896	-1009002,21		0
16578	1009313	1001.22	0.0	140.167	1080.8	1.72819	-2.09397	-1009002,3		0
16580	1009313	1001.22	0.0	112.398	1526.01	3.01764	0.733377	1009002,21		0
16581	1009213	1001.05	1.0	381.704	1172.37	1.04587	1.43653	1009002,21		0
16584	1009213	1001.05	-1.0	602.386	1369.04	1.00614	-1.62651	1009002,21		0
16585	1009323	1001.22	1.0	376.9	1134.39	-0.882092	-2.37862	1009002,-2		0
16587	1009113	1001.05	0.0	139.699	1337	-2.5344	1.8432	1009002,21,21		0
16588	1009223	1001.05	0.0	464.019	1357.66	1.30328	-0.346758	1009002,21,21		0
16589	1009313	1001.22	0.0	456.607	1309.32	1.22425	2.74712	-1009002,21		0
16590	1009313	1001.22	0.0	728.704	1242.38	0.137069	-0.620728	-1009002,21		0
16591	1000993	1001.1	0.0	698.72	1545.02	-1.11168	2.47463	1009002,21		0
16592	1000993	1001.1	0.0	939.262	1585.48	-0.767114	-0.949621	1009002,21,21		0
16593	1093224	1001.55	1.0	998.006	1604.47	-0.701087	2.19397	-1009002,21		0
16594	1093214	1001.55	0.0	471.242	1481.9	1.48357	-2.86328	1009002,21		0
16595	1092114	1001.38	0.0	570.713	2086.2	-1.83317	0.334459	-1009002,21		0
16596	1009223	1001.05	0.0	801.71	1890.53	1.31719	-1.16762	-1009002,21		0
16599	1009223	1001.05	0.0	773.838	1715.47	1.19308	1.9967	1009002,21		0
16601	1009223	1001.05	0.0	224.014	1715.36	-2.5141	0.948254	1009002,21		0
16602	1000993	1001.1	0.0	362.618	1094.56	-0.652363	-2.41236	-1009002,21,21		0
16604	1009213	1001.05	-1.0	325.639	1324.19	-1.63489	3.09867	-1009002,21		0
16608	1009213	1001.8	1.0	255.849	1051.48	-0.69079	-0.269048	1009002,-1		0
16611	1092214	1001.38	1.0	484.172	1743.63	-1.74423	-0.468212	1009002,21,21		0
16616	1009213	1001.05	-1.0	487.814	1239.2	-0.960035	2.69256	-1009002,21,21		0
16620	1009223	1001.05	0.0	322.412	1739.62	2.16456	2.9629	-1009002,21		0
16622	1009213	1001.05	1.0	103.398	2105.24	3.57781	1.23195	1009002,21		0
16623	1009213	1001.05	1.0	1112.57	1562.48	-0.393194	2.24316	-1009002,21,21		0
16625	1009113	1001.05	0.0	1124.48	1508.82	0.0887314	-0.894243	1009002,21		0
16627	1009213	1001.05	1.0	657.272	1197.58	-0.0135974	-0.978826	1009002,21		0
16628	1009213	1001.05	-1.0	697.498	2956.1	-2.06027	2.36804	-1009002,21,21		0
16630	1009113	1001.05	0.0	885.685	1648.41	-0.943094	-2.65776	-1009002,3		0
16631	1009113	1001.05	0.0	726.442	1389.43	0.787438	0.494036	1009002,-4		0
16634	1000993	1001.1	0.0	458.247	1225.84	1.00062	-2.3844	-1009002,1		0
16637	1000993	1001.1	0.0	468.983	1105.57	0.0247308	0.755385	-1009002,21		0
16638	1009213	1001.05	-1.0	1018.19	1809.88	0.945139	-0.782473	-1009002,21,21		0
16639	1009223	1001.05	0.0	1016.22	1893.29	1.03189	2.51737	1009002,21		0
16641	1009223	1001.05	0.0	355.33	1785.93	2.10447	-0.796636	-1009002,21		0
16644	1009113	1001.05	0.0	551.504	1258.68	0.849958	2.03023	-1009002,21,21		0
16646	1009223	1001.05	0.0	970.357	1711.72	-0.89787	2.30362	-1009002,21		0
16652	1000993	1001.1	0.0	884.322	2158.62	-1.40613	-0.827283	1009002,21		0
16653	1009223	1001.05	0.0	809.498	1321.17	-0.358936	-2.41294	-1009002,21,21		0
16656	1009213	1001.05	1.0	484.217	1122.19	0.306641	0.243927	1009002,-3		0
16658	1009213	1001.05	1.0	446.182	1871.53	-1.9379	-1.56365	1009002,21		0
16659	1009113	1001.05	0.0	455.334	1163.4	-0.758708	1.56956	-1009002,21		0
16660	1093214	1001.55	0.0	1640.04	1957.74	0.226135	1.05607	-1009002,21,21		0
16661	1009213	1001.05	-1.0	1445.9	1805.17	0.278103	-2.07753	1009002,21		0
16663	1009223	1001.05	0.0	533.238	1151.55	-0.365144	-2.08366	-1009002,21,21		0
16665	1009213	1001.05	-1.0	517.13	1176.28	-0.61393	1.01215	1009002,21,21		0
16668	1009313	1001.22	0.0	484.8	1303.65	-1.13919	-1.4449	1009002,21		0
16669	1009113	1001.05	0.0	524.699	1288.66	-1.003	1.91198	1009002,21,21		0
16670	1009213	1001.05	1.0	330.62	1077.34	-0.628947	2.29944	-1009002,21,21		0
16671	1009223	1001.05	0.0	534.326	1645.74	1.54235	-2.52171	1009002,21		0
16673	1009113	1001.05	0.0	302.502	1302.49	-1.67174	-3.0189	-1009002,1		0
16677	1009113	1001.05	0.0	211.09	1327.05	-2.0957	0.748513	1009002,21,21		0
16678	1009213	1001.05	-1.0	737.112	1275.76	-0.379601	-1.34861	1009002,21		0
16679	1009113	1001.05	0.0	147.469	1353.46	2.50736	-2.96566	-1009002,21		0
16681	1009213	1001.05	-1.0	793.091	1394.87	0.658553	-2.84752	-1009002,2		0
16684	1009213	1001.05	1.0	803.849	1725.83	1.15804	0.408529	1009002,21,21		0
16685	1009323	1001.22	1.0	634.459	1390.63	-0.981084	-0.0373095	-1009002,21		0
16686	1009223	1001.05	0.0	423.577	1126.51	0.65132	-3.05692	-1009002,2		0
16687	1009213	1001.05	-1.0	261.872	2006.86	-2.58085	1.33122	-1009002,1		0
16689	1092214	1001.38	-1.0	256.748	1060.65	0.826802	-1.87844	-1009002,21		0
16693	1092114	1001.38	0.0	409	1081.69	-0.0134009	-1.95394	-1009002,21		0
16694	1009323	1001.22	1.0	312.636	1049.32	0.0951136	1.08817	1009002,21,21		0
16695	1009213	1001.05	-1.0	318.344	2110.19	-2.44965	-0.395135	-1009002,21,21		0
16699	1009213	1001.05	-1.0	324.295	1052.31	-0.0292908	2.5274	-1009002,21,21		0
16700	1009113	1001.05	0.0	650.061	1750.04	-1.42959	2.44291	1009002,21		0
16701	1009213	1001.05	1.0	544.901	1246.84	-0.829376	-0.849949	-1009002,21,21		0
16702	1092214	1001.38	-1.0	328.126	1053.76	-0.000645896	2.14053	-1009002,21		0
16703	1009213	1001.05	1.0	319.34	1477.32	-1.89523	-0.999091	1009002,21		0
16706	1009313	1001.22	0.0	574.058	1385.05	-1.09896	-3.0309	-1009002,21,21		0
16708	1009223	1001.05	0.0	585.133	1207.05	-0.545679	0.136945	1009002,21		0
16710	1009213	1001.05	-1.0	627.994	1182.57	-0.071032	2.28108	-1009002,21,21		0
16712	1009213	1001.05	1.0	681.664	1276.07	-0.559985	-0.96599	1009002,21,21		0
16715	1009113	1001.05	0.0	392.743	1079.49	0.238522	0.454965	-1009002,21		0
16716	1000993	1001.1	0.0	587.412	1189.92	0.432484	2.80677	-1009002,21,21		0
16717	1009223	1001.05	0.0	289.875	1043.97	0.209374	0.157568	1009002,21,21		0
16718	1009223	1001.05	0.0	302.816	1372.97	-1.7985	-2.93855	-1009002,21,21		0
16722	1009213	1001.05	-1.0	388.244	1127.62	0.799466	2.76069	1009002,21		0
16723	1009223	1001.05	0.0	436.138	1814.7	1.91601	-0.148198	1009002,21		0
16725	1009213	1001.05	-1.0	232.578	1087.11	1.20795	2.58132	-1009002,21,21		0
16726	1009223	1001.05	0.0	270.332	1186.82	1.50278	-0.514548	1009002,21		0
16728	1009333	1001.4	0.0	496.217	1329.97	-1.16836	1.95315	-1009002,21		0
16729	1092224	1001.38	2.0	643.085	1680.2	-1.37178	-1.40821	1009002,21		0
16730	1000993	1001.1	0.0	137.203	1010.75	0.175525	0.830803	-1009002,21		0
16731	1009213	1001.05	-1.0	154.221	1012.87	0.0338414	-1.74574	1009002,21,21		0
16733	1009223	1001.05	0.0	552.782	1230.68	-0.750437	-0.44176	-1009002,21		0
16734	1009323	1001.22	1.0	498.718	1119.07	-0.0676768	2.72128	1009002,21,21,21		0
16738	1009323	1001.22	1.0	598.401	1707.06	-1.4801	0.561808	1009002,21		0
16739	1009223	1001.05	0.0	622.624	1509.92	1.20322	-2.33784	1009002,21		0
16740	1009113	1001.05	0.0	118.987	1711.1	-3.1477	0.351944	-1009002,21,21,21		0
16742	1000993	1001.1	0.0	155.629	1057.76	-1.42266	2.80433	1009002,21,21		0
16746	1093224	1001.55	1.0	440.866	1179.96	-0.882251	2.8647	1009002,21,21,21		0
16747	1092214	1001.38	1.0	442.356	1478.72	-1.54902	-0.450527	1009002,21,21,21		0
16748	1093224	1001.55	-1.0	622.4	1226.02	-0.516039	-2.16864	1009002,21,21		0
16750	1092114	1001.38	0.0	537.378	1288.23	0.969626	0.875569	-1009002,21,21		0
16751	1009223	1001.05	0.0	625.375	1333.79	-0.876565	-0.880982	1009002,21		0
16752	1009113	1001.05	0.0	616.192	1394.3	-1.02676	2.23006	1009002,-2		0
16760	1009213	1001.05	1.0	404.591	1444.89	1.59907	-0.075026	1009002,21		0
16763	1009223	1001.05	0.0	243.429	1199.79	-1.65689	2.72819	-1009002,21		0
16767	1000993	1001.1	0.0	701.645	1844.61	1.42956	1.19727	1009002,21		0
16768	1009213	1001.05	-1.0	454.762	1146.91	-0.666998	-2.15116	-1009002,21,21		0
16772	1092114	1001.38	0.0	782.472	1686.47	-1.14776	-0.567102	1009002,21		0
16774	1009213	1001.05	-1.0	720.296	1239.63	-0.173384	2.45893	-1009002,21		0
16775	1009223	1001.05	0.0	1404.88	1837.43	0.436398	2.50463	-1009002,21		0
16777	1091114	1001.38	-1.0	1173.96	1725.25	0.61739	-0.529677	1009002,21,21		0
16778	1009223	1001.05	0.0	1896.44	2424.1	0.565417	-0.0295336	-1009002,21		0
16779	1009313	1001.22	0.0	1121.75	1624.47	-0.523892	-2.97315	1009002,21,21		0
16780	1009323	1001.22	1.0	857.623	1389.96	-0.493354	3.04836	-1009002,21		0
16781	1091114	1001.38	1.0	914.333	1441.39	-0.511861	-0.0783961	-1009002,21		0
16783	1009213	1001.05	-1.0	493.69	2139.75	2.01868	-1.71496	1009002,21,21,21		0
16785	1009113	1001.05	0.0	492.745	1454.99	1.39577	1.42606	1009002,-1		0
16787	1009113	1001.05	0.0	421.523	1588.31	1.736	0.975995	-1009002,21,21,21		0
16788	1009113	1001.05	0.0	413.948	1326.4	1.37404	-2.18926	-1009002,21,21		0
16790	1009113	1001.05	0.0	460.457	1612.99	-1.66865	2.57024	1009002,21,21		0
16791	1009113	1001.05	0.0	589.363	1543.99	-1.31379	-0.51263	-1009002,21,21,21		0
16792	1009213	1001.05	-1.0	135.667	1445.05	-2.72772	-1.46141	-1009002,21,21		0
16798	1009113	1001.05	0.0	444.604	1241.36	-1.08683	1.08976	-1009002,21,21		0
16800	1009223	1001.05	0.0	354.339	2078.41	-2.32069	0.455697	-1009002,21		0
16802	1009323	1001.22	1.0	370.743	1292.41	-1.42761	-2.579	1009002,21,-5		0
16803	1009223	1001.05	0.0	602.877	1170.76	0.118308	2.18574	1009002,-4		0
16804	1009323	1001.22	-1.0	533.258	1134.4	-0.0143721	-0.959003	-1009002,21,21		0
16807	1009213	1001.05	-1.0	140.682	1963.69	3.17702	0.160923	1009002,21		0
16809	1000993	1001.1	0.0	159.271	1402.84	2.50625	-2.92101	-1009002,21,21		0
16810	1009213	1001.05	1.0	223.762	1515.28	2.30936	0.500494	-1009002,21,21		0
16811	1009223	1001.05	0.0	246.309	1042.63	-0.596982	-3.09155	-1009002,21,21		0
16814	1009213	1001.05	1.0	400.626	1529.97	1.72231	1.35549	1009002,21		0
16815	1009213	1001.05	-1.0	320.074	1058.04	-0.372659	-1.74669	-1009002,21		0
