event	pdgid	mass	charge	pt	energy	eta	phi	mothers	daughters	longLived
17236	1009223	1801.05	0.0	668.918	3624.96	-2.22984	2.62947	-1009002,21,21,21		0
17237	1009223	1801.05	0.0	700.58	2390.87	-1.44782	-0.526483	1009002,21,21		0
17238	1009333	1801.4	0.0	609.53	1901.84	0.0335187	-2.75255	1009002,21		0
17239	1000993	1801.1	0.0	283.882	1858.94	1.06347	2.34428	-1009002,21		0
17241	1009323	1801.22	-1.0	792.91	2028.48	-0.585851	-0.729512	-1009002,21		0
17242	1093224	1801.55	1.0	540.051	1884.07	0.205277	2.17411	-1009002,21,21,21		0
17244	1000993	1801.1	0.0	393.794	2811.44	-2.38618	-3.09177	1009002,21		0
17245	1009213	1801.05	1.0	388.733	1928.78	1.17641	0.470761	-1009002,21,21		0
17247	1009213	1801.21	-1.0	562.625	3305.41	2.27722	-0.417415	-1009002,1		0
17248	1092214	1801.38	1.0	506.607	2180.64	1.53382	2.84341	1009002,21,21		0
17250	1009213	1801.05	-1.0	261.278	2909.85	-2.85861	-2.75552	1009002,21,21,21,21,21		0
17251	1009113	1801.05	0.0	253.09	1871.91	-1.32597	0.42384	-1009002,4		0
17252	1009113	1801.05	0.0	981.284	2056.71	-0.155078	1.00276	-1009002,21,21		0
17253	1009113	1801.05	0.0	1027.77	2426.01	-1.03196	-2.08555	1009002,21		0
17260	1009223	1801.05	0.0	684.232	1940.79	-0.335541	2.72053	-1009002,21,21		0
17261	1093214	1801.55	0.0	681.312	3376.46	-2.11165	-0.401993	-1009002,21,21,1		0
17263	1009323	1801.22	-1.0	1145.42	2146.29	-0.194293	2.41742	1009002,21		0
17267	1009313	1801.22	0.0	1232.14	2202.56	0.239417	-0.645194	1009002,21,21		0
17270	1009113	1801.05	0.0	996.297	2088.87	0.350463	2.25988	-1009002,21		0
17273	1009213	1801.05	-1.0	1113.78	2280.64	0.701344	-0.869578	1009002,-4		0
17275	1009223	1801.05	0.0	1762.38	2541.39	0.186159	0.0537204	-1009002,21,21		0
17276	1009313	1801.22	0.0	1862.8	2633.49	0.24966	3.06388	-1009002,21,21		0
17279	1009113	1801.05	0.0	1146.86	2505.05	-0.978494	-3.01133	-1009002,21,21		0
17280	1009313	1801.22	0.0	1175.97	2151.43	-0.0309232	0.267442	1009002,-1		0
17281	1000993	1801.1	0.0	259.251	1823.86	-0.460514	0.900112	1009002,21,21		0
17283	1009313	1801.22	0.0	172.659	1862.23	1.66524	-1.7431	-1009002,21,21		0
17285	1009223	1801.05	0.0	508.508	1892.79	0.531759	-1.34267	-1009002,21,21		0
17286	1009323	1801.22	1.0	544.283	1891.78	0.351625	2.07037	1009002,21,21,21		0
17287	1000993	1801.1	0.0	655.265	2516.96	1.64344	1.76942	1009002,21,21		0
17289	1000993	1801.1	0.0	653.769	1918.65	0.151267	-1.36594	-1009002,21,21		0
17290	1009213	1801.05	1.0	209.113	2036.34	2.19461	-1.27928	-1009002,21		0
17291	1009213	1801.05	-1.0	223.337	2009.31	-2.0605	-2.39543	1009002,21,21		0
17292	1093214	1801.55	0.0	562.449	1912.64	0.526879	2.35001	-1009002,21		0
17293	1009223	1801.05	0.0	534.651	2061.94	1.24326	-0.896002	1009002,21,21		0
17294	1009223	1801.05	0.0	482.245	2822.26	2.18595	-0.311333	-1009002,21,21		0
17298	1009213	1801.05	1.0	544.223	2011.8	-1.08384	-2.67139	1009002,21,21		0
17300	1009213	1801.05	1.0	688.922	1965.04	-0.524502	-0.553854	1009002,21,21		0
17301	1000993	1801.1	0.0	683.697	1974.85	-0.598834	2.7689	-1009002,21		0
17303	1000993	1801.1	0.0	599.209	2055.19	1.0875	-1.36943	-1009002,21		0
17306	1009223	1801.05	0.0	198.969	1973.94	2.07888	2.4096	1009002,21,21		0
17307	1009323	1801.22	1.0	682.206	1954.55	0.469673	-1.61555	-1009002,21,21		0
17308	1009213	1801.05	-1.0	316.139	2175.81	-2.02702	1.53356	1009002,21,21		0
17310	1009213	1801.05	-1.0	111.766	1966.48	-2.64304	-1.02723	-1009002,21,21		0
17315	1092214	1801.38	1.0	100.469	2510.26	-3.54885	2.42942	1009002,21,21		0
17317	1000993	1801.1	0.0	801.328	2020.49	0.528027	1.61121	-1009002,21,21		0
17319	1009213	1801.05	-1.0	813.056	1977.76	-0.100495	-1.52942	1009002,21,21		0
17320	1009223	1801.05	0.0	1051.9	2385.01	0.950116	-1.38982	1009002,21,21		0
17322	1092114	1801.38	0.0	1078.42	2157.5	-0.445821	1.53473	1009002,21,21		0
17323	1009213	1801.05	1.0	892.341	2185.14	-0.853252	1.02953	-1009002,21		0
17325	1009313	1801.22	0.0	914.741	2223.52	-0.892294	-2.08135	1009002,21,21,21		0
17327	1009213	1801.05	-1.0	1617.79	2450.07	0.230745	-2.44322	-1009002,21,21		0
17328	1092214	1801.38	1.0	1787.11	3011.36	0.814341	0.61034	-1009002,21		0
17330	1009333	1801.4	0.0	1009.72	2605.59	-1.23489	2.46192	1009002,21		0
17331	1093114	1801.55	-1.0	608.812	1902.05	0.0645774	-2.20582	-1009002,21		0
17333	1009223	1801.05	0.0	730.671	2215.52	-1.16976	-0.533424	-1009002,21,21		0
17336	1009213	1801.05	-1.0	794.607	2138.95	0.918277	2.26535	1009002,21		0
17337	1000993	1801.1	0.0	222.237	1879.3	-1.5285	-1.7988	-1009002,21		0
17338	1009213	1801.05	1.0	179.933	2002.81	2.26527	1.27977	1009002,21,21		0
17341	1009213	1801.05	1.0	1904.29	2848.62	0.556634	2.77186	-1009002,21,21		0
17342	1009113	1801.05	0.0	1792.33	2544.53	-0.0756535	-0.460126	1009002,21,21		0
17343	1093114	1801.55	1.0	1761.28	3171.75	0.946267	2.52568	-1009002,21,21		0
17345	1091114	1801.38	-1.0	1669.62	2502.51	-0.283405	-0.614991	1009002,21,21		0
17347	1009213	1801.05	-1.0	442.073	1897.48	0.815027	0.867666	-1009002,21		0
17349	1009213	1801.05	1.0	485.407	2210.73	1.6264	-1.95708	1009002,21,21		0
17352	1000993	1801.1	0.0	491.028	1872.16	0.283531	0.233067	1009002,21,21		0
17354	1009223	1801.05	0.0	495.41	1929.53	-0.864425	-2.90262	-1009002,21,21		0
17355	1009323	1801.22	1.0	1654.3	2446.27	-0.0337966	1.02068	1009002,21		0
17356	1009213	1801.05	1.0	1464.89	2358.44	-0.279893	-2.12285	1009002,21		0
17358	1009113	1801.05	0.0	969.676	3991.07	-1.97507	-0.680262	-1009002,21		0
17359	1092214	1801.38	1.0	978.072	2231.18	0.809617	2.48909	1009002,21,21		0
17360	1009313	1801.22	0.0	592.314	3550.03	-2.32549	1.46675	-1009002,21,21		0
17361	1009333	1801.4	0.0	603.137	1936.95	-0.591742	-1.61001	1009002,21,21		0
17362	1009213	1801.05	1.0	1420.08	2335.32	0.304878	-0.025935	-1009002,21		0
17363	1009213	1801.05	-1.0	1365.21	2302.68	-0.317876	3.04424	1009002,21		0
17365	1009223	1801.05	0.0	1074.11	2129.78	-0.339841	-1.94118	-1009002,21		0
17366	1009213	1801.05	1.0	1258.61	2200.36	0.0928364	1.22262	1009002,21		0
17369	1009213	1801.05	-1.0	1210.79	2886.45	1.23393	-0.13942	1009002,21		0
17370	1009213	1801.05	1.0	1223.3	2303.21	0.580955	2.85732	-1009002,21		0
17371	1009213	1801.05	-1.0	488.167	1985.68	1.13252	0.104031	-1009002,21,21		0
17372	1009223	1801.05	0.0	480.716	2505.52	1.96093	-3.03397	1009002,-2		0
17373	1009313	1801.22	0.0	351.986	1950.64	-1.38743	1.14361	-1009002,21,21		0
17374	1009213	1801.05	-1.0	427.189	1851.14	0.0484526	-2.31073	1009002,-1		0
17375	1000993	1801.1	0.0	1017.92	2069.45	-0.0491522	2.73286	-1009002,21,21		0
17377	1092224	1801.38	2.0	1180.16	2183.37	-0.300246	-0.389213	1009002,21		0
17379	1009213	1801.05	-1.0	1427.75	2321.24	-0.225988	-0.542777	-1009002,21,21		0
17381	1009113	1801.05	0.0	1410.47	2707.88	-0.900521	2.6989	1009002,21,21,21,21		0
17382	1009223	1801.05	0.0	1415.46	2293.52	-0.0802113	-2.77778	-1009002,1		0
17384	1009213	1801.05	1.0	1453.44	2477.96	-0.576692	0.422093	1009002,-4		0
17385	1009213	1801.05	1.0	1081.86	2216.03	-0.612383	1.6038	-1009002,1		0
17386	1009213	1801.05	1.0	752.75	1974.23	-0.382845	-0.665846	-1009002,21		0
17389	1009213	1801.05	1.0	527.929	1890.1	-0.411776	1.91474	1009002,21		0
17391	1009113	1801.05	0.0	914.506	2110.82	-0.627957	-1.12758	1009002,21		0
17393	1009213	1800.81	-1.0	836.524	2091.54	0.721368	-0.972934	1009002,-2		0
17394	1009213	1801.05	1.0	847.756	2069.28	-0.625167	2.16718	-1009002,21,21		0
17395	1009223	1801.05	0.0	840.448	2013.46	0.374668	-1.87245	-1009002,21		0
17397	1009223	1801.05	0.0	829.7	2727.28	-1.55289	1.26033	1009002,21		0
17398	1009213	1801.05	1.0	913.612	2084.02	-0.536922	2.35385	-1009002,21		0
17399	1009113	1801.05	0.0	922.834	2821.27	-1.50036	-0.772108	1009002,21		0
17400	1009113	1801.05	0.0	450.483	2235.04	-1.74054	1.97813	1009002,21,21		0
17402	1000993	1801.1	0.0	398.673	1846.82	0.220537	-1.10572	1009002,21,21		0
17403	1092114	1801.38	0.0	632.856	2010.15	0.876702	2.34741	1009002,21		0
17404	1009213	1801.05	1.0	698.811	1982.58	0.600779	-0.851765	1009002,21		0
17407	1009213	1801.05	-1.0	1351.3	2371.5	-0.526287	2.7158	-1009002,21,21		0
17408	1009113	1801.05	0.0	1365.43	2711.33	0.948249	-0.343185	-1009002,21,21		0
17410	1092114	1801.38	0.0	381.129	2411.02	2.11489	-2.88863	1009002,21,21		0
17411	1009323	1801.22	1.0	1309.29	3223.38	-1.3407	3.00276	-1009002,21,21		0
17412	1000993	1801.1	0.0	572.061	1931.18	-0.648882	-2.21454	-1009002,2		0
17413	1009323	1801.22	1.0	888.669	2282.68	-1.02906	0.766716	1009002,21		0
17417	1009213	1801.05	-1.0	212.195	2231.49	-2.51258	0.362277	1009002,21,21		0
17421	1009213	1801.05	-1.0	135.088	1806.21	-0.139943	-1.44249	-1009002,21,21		0
17427	1009213	1801.05	1.0	762.732	2225.91	-1.134	3.11968	1009002,21,21		0
17429	1009223	1801.05	0.0	787.234	2707.52	1.596	-0.129059	-1009002,21,21		0
17431	1009113	1801.05	0.0	243.598	1972.47	-1.86379	-1.25662	-1009002,21		0
17432	1009213	1801.05	1.0	247.44	1919.73	1.64442	1.91105	1009002,21		0
17433	1009113	1801.05	0.0	300.321	2267.31	-2.20406	2.57006	-1009002,21		0
17434	1009223	1801.05	0.0	244.57	1859.01	1.24676	-0.96165	1009002,21,21		0
17436	1093214	1801.55	0.0	777.394	1998.89	0.473052	3.12909	-1009002,21,21		0
17437	1009113	1801.05	0.0	774.996	2433.95	-1.3796	-0.00168211	1009002,21		0
17438	1009113	1801.05	0.0	1462.67	2799.55	0.930739	2.91324	-1009002,21		0
17442	1009213	1801.05	-1.0	994.424	2057.4	0.0148417	0.562017	-1009002,21,21		0
17443	1000993	1801.1	0.0	1086.59	2517.76	1.06212	2.09337	-1009002,21,21		0
17445	1092214	1801.38	1.0	1066.99	3120.58	1.51664	-1.02333	1009002,21,21		0
17446	1009213	1801.05	1.0	253.779	1990.75	1.87652	-1.69533	-1009002,21,21,21		0
17447	1009113	1801.05	0.0	400.464	2381.72	2.03505	1.48194	1009002,21,21		0
17448	1091114	1801.38	1.0	125.275	1813.72	-1.11317	1.50093	-1009002,21,3		0
17449	1009213	1801.05	-1.0	367.98	2026.23	-1.5767	3.01696	1009002,21		0
17450	1009213	1801.05	1.0	442.39	2040.8	-1.40967	-0.800876	1009002,21,21		0
17451	1009223	1801.05	0.0	734.084	2604.06	1.59351	2.79608	-1009002,21		0
17452	1009213	1801.05	-1.0	1523.84	2593.27	-0.658015	2.32108	-1009002,21,21		0
17453	1009323	1801.22	1.0	1491.28	3169.55	-1.15799	-0.885627	1009002,21,21,21		0
17459	1009113	1801.05	0.0	561.118	1943.9	-0.760598	-2.47404	-1009002,21,3		0
17460	1009213	1801.05	-1.0	509.045	2173.08	1.51686	0.648654	1009002,21		0
17462	1000993	1801.1	0.0	1232.02	2594.88	-0.97678	-0.726731	-1009002,21		0
17464	1092114	1801.38	0.0	789.25	1987.25	-0.353831	2.38334	-1009002,21		0
17465	1009213	1801.05	-1.0	866.784	2043.91	-0.474757	-0.477832	-1009002,21		0
17467	1092214	1801.38	1.0	700.658	1933.23	-0.0551858	2.68743	1009002,21		0
17469	1009113	1801.05	0.0	1342	2310.14	0.39251	1.88491	-1009002,21,21		0
17475	1000993	1801.1	0.0	760.124	2117.24	0.929702	-2.44979	1009002,21,21		0
17476	1009213	1801.05	-1.0	499.12	1868.93	0.00279791	-1.84949	-1009002,21,21		0
17477	1009213	1801.05	1.0	473.309	2393.69	-1.87315	1.19461	1009002,21,21		0
17479	1009213	1801.05	-1.0	824.535	2247.33	-1.07076	-3.05184	1009002,21,21		0
17480	1000993	1801.1	0.0	742.061	1973.09	0.411175	0.414433	-1009002,21		0
17482	1009213	1801.12	-1.0	685.919	2485.38	-1.56542	1.85067	-1009002,1		0
17483	1009213	1801.05	1.0	729.179	1958.06	-0.325964	-1.361	-1009002,21		0
17485	1093214	1801.55	0.0	1277.79	2563	0.893737	0.339801	-1009002,21		0
17486	1009113	1801.05	0.0	1084.26	2183.26	-0.519733	-2.83468	1009002,-1		0
17487	1009223	1801.05	0.0	602.918	2519.85	-1.73513	1.80287	-1009002,21,21		0
17489	1009223	1801.05	0.0	599.3	1962.35	0.756491	-1.25809	1009002,21		0
17490	1009113	1801.05	0.0	253.237	1940.29	1.70824	1.19861	-1009002,21,21		0
17491	1009213	1801.05	-1.0	189.856	1885.65	-1.74187	-1.66348	1009002,21,21,21		0
17493	1009223	1801.05	0.0	625.211	2599.82	-1.76234	-3.091	-1009002,21,21		0
17494	1009223	1801.05	0.0	624.954	2882.29	-1.95442	0.060062	1009002,-3		0
17495	1000993	1801.1	0.0	2045.07	2778.7	-0.262529	-3.04192	1009002,21,21		0
17496	1009223	1801.05	0.0	1939.65	3182.65	-0.817111	0.132457	-1009002,21		0
17497	1009213	1801.05	1.0	1221.62	2560.26	0.953018	-0.434682	-1009002,21,21		0
17499	1009113	1801.05	0.0	1200.87	2199.64	-0.319757	2.71422	1009002,21		0
17502	1009223	1801.05	0.0	616.055	2176.38	-1.30726	-1.54473	1009002,21		0
17505	1009323	1801.22	-1.0	613.857	2088.05	-1.13806	1.59685	-1009002,21,1		0
17506	1009323	1801.22	-1.0	802.111	3237.93	-1.88045	-2.826	-1009002,21,21		0
17511	1000993	1801.1	0.0	1290.38	2781.15	-1.08011	-0.0523247	1009002,21		0
17513	1000993	1801.1	0.0	205.654	1897.36	1.72719	-2.66888	-1009002,21,21		0
17516	1009223	1801.05	0.0	236.018	1842.04	1.07628	0.591701	1009002,21,21		0
17519	1009213	1801.05	1.0	165.712	1843.22	1.50614	-2.04657	-1009002,21,21		0
17520	1009213	1801.05	1.0	160.626	2519.89	3.08642	1.12283	1009002,21,21		0
17522	1009323	1801.22	-1.0	1115.36	2177.81	0.438089	-2.22112	1009002,21,21		0
17523	1009323	1801.22	1.0	1107.3	2307.11	-0.758772	0.903184	-1009002,21,21		0
17525	1000993	1801.1	0.0	756.884	2430.95	-1.40324	-1.29744	1009002,21		0
17526	1000993	1801.1	0.0	818.38	2277.87	-1.12616	1.87623	1009002,21,-1		0
17529	1009113	1801.05	0.0	986.148	2084.75	0.357832	0.875044	-1009002,2		0
17531	1009113	1801.05	0.0	989.9	2157.37	0.62197	-2.27354	-1009002,21,21		0
17532	1009113	1801.05	0.0	1027.1	2118.55	-0.412132	1.77558	-1009002,21		0
17533	1009113	1801.05	0.0	1026.07	2197.53	-0.661827	-1.41828	1009002,21,21,21,21,21,-2		0
17534	1009113	1801.05	0.0	127.053	1867.03	-2.02986	-1.28129	1009002,21		0
17537	1009113	1801.05	0.0	100.862	1825.19	-1.73883	2.2613	-1009002,21,21		0
17538	1009213	1801.05	1.0	757.768	1960.36	-0.207265	2.14113	-1009002,21,3		0
17541	1009213	1801.05	-1.0	771.389	1979	-0.353767	-1.01501	1009002,-3		0
17543	1009313	1801.22	0.0	100.514	2098.66	3.0626	-0.0465692	-1009002,21,21		0
17544	1009313	1801.22	0.0	183.599	1824.27	1.02607	2.86762	1009002,21		0
17545	1009213	1801.05	1.0	501.314	1906.82	0.692087	2.03099	-1009002,21		0
17546	1091114	1801.38	-1.0	481.343	2624.09	2.05413	-0.984563	1009002,21,21		0
17547	1009213	1801.05	-1.0	216.448	1987.55	2.03287	2.47664	-1009002,21,21		0
17548	1009223	1801.05	0.0	214.012	2170.77	2.41909	-0.782722	1009002,21		0
17549	1009323	1801.22	-1.0	498.543	1970.06	-1.04742	1.55749	-1009002,21		0
17551	1009223	1801.05	0.0	272.447	1842.01	-0.885072	-2.07327	1009002,21		0
17552	1009213	1801.05	-1.0	382.934	2026.71	-1.53438	-1.30371	-1009002,21		0
17553	1092114	1801.38	0.0	326.945	2453.66	2.31175	2.0077	1009002,21		0
17560	1000993	1801.1	0.0	427.155	1853.6	-0.225386	1.26503	1009002,21,21		0
17563	1009323	1801.22	1.0	417.411	1886.24	-0.804388	-1.87172	-1009002,21		0
17565	1009113	1801.05	0.0	571.594	2428.31	-1.70798	2.53651	-1009002,21,21		0
17566	1009333	1801.4	0.0	604.038	1931.71	-0.549248	-0.631899	1009002,21,21,21		0
17568	1009213	1801.05	-1.0	937.94	2042.54	-0.232571	-0.297302	1009002,21,21		0
17569	1009213	1801.05	1.0	1014.32	2067.64	-0.0494418	2.8758	-1009002,21		0
17570	1000993	1801.1	0.0	879.912	2384.8	1.17701	0.861507	-1009002,21		0
17574	1093224	1801.55	-1.0	865.134	2224.73	-0.970248	-2.33929	1009002,21		0
17575	1009223	1801.05	0.0	381.317	1986.07	1.42296	2.13743	-1009002,21		0
17576	1009213	1801.05	1.0	304.868	1838.97	0.649681	-0.78873	1009002,21		0
17577	1009223	1801.05	0.0	787.945	1971.33	-0.185081	-2.72133	-1009002,21,21		0
17581	1009213	1801.05	1.0	782.557	2064.07	0.742361	0.409175	1009002,21		0
17582	1009213	1801.05	-1.0	1755.16	3157.66	-0.942234	-0.693537	-1009002,21,21		0
17583	1000993	1801.1	0.0	1665.05	2511.8	-0.319503	2.4077	1009002,21		0
17587	1009113	1801.05	0.0	1158.88	3190.78	-1.46181	3.08206	1009002,21,21		0
17588	1092214	1801.38	-1.0	1057.49	2089.46	0.0481338	-0.0244304	-1009002,1		0
17590	1009113	1801.05	0.0	637.181	1973.67	0.715198	-1.26002	-1009002,21		0
17591	1000993	1801.1	0.0	666.574	1921.73	-0.103295	1.73874	1009002,21		0
17594	1009213	1801.05	-1.0	456.457	1991.08	-1.23189	1.0985	-1009002,3		0
17595	1092214	1801.38	1.0	518.953	2350.67	-1.73041	-2.01959	1009002,21		0
17596	1009223	1801.05	0.0	841.113	2214.96	-0.991232	-0.0531577	1009002,21,21		0
17597	1092114	1801.38	0.0	872.242	2024.2	-0.340422	3.10636	-1009002,21,21		0
17598	1009213	1801.05	1.0	638.228	2220.47	1.33688	-3.12856	-1009002,21		0
17599	1000993	1801.1	0.0	924.733	2092.07	-0.542764	0.0230358	1009002,21		0
17600	1009223	1801.05	0.0	118.32	1918.96	2.40739	-1.98821	-1009002,21		0
17601	1009223	1801.05	0.0	126.874	3221.31	3.73951	0.906581	1009002,-3		0
17602	1009323	1801.22	-1.0	1096.41	2211.68	0.57604	-1.96307	-1009002,21,21		0
17603	1009213	1801.05	1.0	878.688	2213.02	0.929031	0.966905	1009002,21		0
17604	1009213	1801.05	-1.0	986.129	2114.8	-0.493007	0.880086	1009002,21		0
17605	1009213	1801.05	-1.0	982.006	2270.75	-0.875423	-2.24862	-1009002,21,21		0
17606	1009213	1801.05	1.0	441.148	1873.79	0.578431	-3.00291	-1009002,21		0
17607	1009113	1801.05	0.0	597.532	2827.45	1.96789	0.0990941	1009002,21		0
17608	1009213	1801.05	1.0	1032.01	2103.63	0.324872	0.14003	-1009002,21		0
17613	1009213	1801.05	-1.0	1032.34	2428.43	1.02908	-2.99981	1009002,21,21		0
17614	1009323	1801.15	-1.0	664.277	2251.89	1.33678	-0.803137	1009002,-2		0
17618	1009223	1801.05	0.0	638.844	1926.01	-0.367425	2.38804	1009002,-5		0
17621	1009313	1801.22	0.0	868.844	2909.47	-1.62176	-2.56166	-1009002,3		0
17622	1000993	1801.1	0.0	947.966	2267.62	-0.919483	0.651694	1009002,21,21		0
17624	1009213	1801.05	1.0	1517.15	2508.02	0.541878	-1.23619	-1009002,21,3		0
17627	1009113	1801.05	0.0	1516.97	2449.35	0.430882	1.89452	1009002,21		0
17629	1009323	1801.22	1.0	1747.37	3038.41	-0.867373	0.0614633	-1009002,21,21,21		0
17630	1009323	1801.22	-1.0	1817.87	2749.38	-0.527972	3.1146	1009002,-3		0
17631	1009213	1801.05	1.0	580.466	1904.75	0.366598	-0.0339757	1009002,21		0
17634	1092224	1801.38	2.0	674.847	2033.69	0.865685	-3.06599	1009002,21,21		0
17639	1009223	1801.05	0.0	1335.95	2657.79	0.928573	-1.64642	1009002,21,21		0
17641	1009223	1801.05	0.0	1334.28	2627.64	0.90085	1.48199	-1009002,21		0
17642	1009213	1801.05	1.0	1068.24	2148.02	-0.43425	-2.94264	-1009002,21		0
17643	1009223	1801.05	0.0	744.303	2039.57	0.739236	-0.218507	-1009002,21,21		0
17645	1092214	1801.38	-1.0	658.261	1962.21	-0.594447	-0.706923	-1009002,2		0
17646	1009223	1801.05	0.0	828.423	2135.27	-0.85107	2.28012	1009002,21,21		0
17649	1009113	1801.05	0.0	476.764	2796.88	-2.18195	1.01341	-1009002,3		0
17653	1009113	1801.05	0.0	345.696	1845.08	0.556758	1.8296	1009002,21,21		0
17654	1009223	1801.15	0.0	938.398	2348.57	-1.05187	-0.693931	-1009002,2		0
17656	1009223	1801.05	0.0	932.43	2043.43	0.264821	2.44947	-1009002,21		0
17657	1009213	1801.05	-1.0	626.682	1908.54	-0.123231	1.44981	-1009002,3		0
17659	1092214	1801.38	1.0	656.862	1919.45	0.1346	-1.63647	1009002,21		0
17661	1009113	1801.05	0.0	962.827	2047.05	-0.144891	0.875288	-1009002,2		0
17662	1009313	1801.22	0.0	916.828	2044.75	-0.331818	-2.23801	1009002,21,21		0
17663	1009113	1801.05	0.0	847.481	2012.21	-0.341333	2.96399	-1009002,21		0
17666	1093114	1801.55	-1.0	937.73	2127.06	0.63125	-0.0832744	1009002,-2		0
17668	1009113	1801.05	0.0	127.852	1893.6	-2.20131	3.1282	1009002,21,21		0
17669	1009333	1801.4	0.0	99.5759	1804.41	0.301182	-0.0161178	1009002,21,21		0
17670	1009213	1801.05	1.0	699.388	3088.84	1.95074	-2.48799	-1009002,1		0
17672	1009213	1801.05	-1.0	505.445	2079.14	-1.34824	1.46826	-1009002,21		0
17673	1009213	1801.05	-1.0	629.183	2019.59	0.918465	2.24542	-1009002,21		0
17674	1009323	1801.22	1.0	590.131	2220.28	1.42531	-0.910774	1009002,21,21		0
17675	1009223	1801.05	0.0	889.321	2009.41	0.0622872	-1.3522	1009002,21		0
17677	1009323	1801.22	-1.0	942.863	2038.05	0.150377	1.84231	1009002,21		0
17679	1009213	1801.05	1.0	311.169	2009.23	1.71272	1.26498	1009002,21,21		0
17680	1009113	1801.05	0.0	294.48	1834.42	0.59582	-1.79099	-1009002,21,21		0
17681	1009313	1801.22	0.0	655.688	1966.41	0.627129	1.3454	-1009002,3		0
17682	1009113	1801.05	0.0	684.914	1937.64	-0.29343	0.01096	1009002,21,21		0
17686	1009323	1801.22	1.0	494.225	1887.49	-0.5257	0.991181	1009002,21,21		0
17689	1000993	1801.1	0.0	600.931	2196.11	1.36798	-2.09461	-1009002,21,21		0
17690	1009323	1801.22	1.0	408.235	1882.25	-0.800842	-2.57691	-1009002,21,21		0
17692	1009313	1801.22	0.0	295.867	1963.03	-1.62505	0.653042	1009002,21		0
17693	1009213	1801.05	-1.0	519.588	2212.64	1.55525	2.4777	-1009002,21,21		0
17695	1009223	1801.05	0.0	712.212	2050.72	-0.84302	-0.552917	1009002,21,21		0
17696	1000993	1801.1	0.0	260.209	1978.92	1.81461	-2.71028	1009002,21		0
17698	1091114	1801.38	-1.0	287.037	2128.98	-2.05129	0.56732	1009002,2101		0
17699	1009323	1801.22	-1.0	627.09	1967.18	-0.707761	-0.534927	1009002,21		0
17700	1009113	1801.05	0.0	592.564	1923.33	0.521065	2.6649	-1009002,21,1		0
17703	1009213	1801.05	-1.0	989.055	2971.36	-1.51723	1.35619	1009002,21		0
17704	1009213	1801.05	-1.0	992.206	2056.35	-0.0178797	-1.86914	-1009002,21		0
17708	1092114	1801.38	0.0	1691.21	2699.36	-0.605091	-1.91246	-1009002,21,21		0
17709	1009223	1801.05	0.0	1633	3077.97	-0.987481	1.19485	1009002,21,21		0
17710	1009213	1801.05	-1.0	410.207	3565.47	-2.70377	0.436197	1009002,21,21		0
17712	1009213	1801.05	-1.0	408.381	1855.37	-0.42402	-2.57031	-1009002,21,21,21		0
17714	1009213	1801.05	-1.0	324.551	3358.83	-2.85725	0.235086	-1009002,21,21,21		0
17715	1009213	1801.05	1.0	321.179	2154.28	-1.97713	-2.85791	1009002,21,21		0
17716	1000993	1801.1	0.0	336.354	1839.07	-0.454945	1.98062	-1009002,21,21		0
17717	1009213	1801.05	-1.0	378.753	2682.46	2.34191	-0.861262	1009002,21,21		0
17719	1009213	1801.05	1.0	1812.04	2683.9	-0.439473	-2.40809	1009002,-5		0
17721	1009213	1801.05	-1.0	2503.62	3720.27	-0.756693	0.730004	-1009002,3		0
17723	1009213	1801.05	-1.0	492.779	2134.55	1.48697	3.03537	1009002,21,-2		0
17725	1009113	1801.05	0.0	484.275	1870.31	0.286271	-0.0272856	-1009002,21		0
17726	1009223	1801.05	0.0	351.246	2243.58	2.01279	2.47017	-1009002,21		0
17727	1009333	1801.4	0.0	390.917	1951.78	-1.2706	-0.580633	-1009002,21,21		0
17730	1009113	1801.05	0.0	721.176	1947.3	0.230454	1.6434	-1009002,21		0
17731	1009213	1801.05	-1.0	779.344	2986.98	-1.78289	-1.58213	1009002,21		0
17733	1009213	1801.05	-1.0	387.081	1860.54	0.630919	-0.570318	-1009002,3		0
17734	1009223	1801.05	0.0	461.953	1881.91	-0.593418	3.09797	1009002,21		0
17735	1000993	1801.1	0.0	508.459	2018.3	1.1871	-2.23756	-1009002,21		0
17737	1000993	1801.1	0.0	562.373	1938.02	-0.722204	1.43222	1009002,21		0
17738	1009223	1801.05	0.0	131.745	1845.16	1.77821	-2.7799	1009002,21,21		0
17741	1009223	1801.05	0.0	133.617	1851.83	-1.83861	0.503956	1009002,21,-3		0
17743	1009213	1801.05	-1.0	303.026	1826.75	-0.124048	-2.89334	-1009002,21,21,21		0
