event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
12617	1009213	1801.05	-1.0	295.949	1868.76	1.11179	0.850358	1009002,21		0
12619	1009113	1801.05	0.0	179.473	1810.07	-0.107266	-1.99122	-1009002,3		0
12621	1009113	1801.05	0.0	146.875	1942.4	-2.2827	1.32121	1009002,21		0
12622	1009213	1801.05	-1.0	1228.09	2215.89	-0.318462	1.41296	1009002,21		0
12626	1009323	1801.22	-1.0	1213.26	3817.33	-1.67926	-1.71481	-1009002,21		0
12627	1009313	1801.22	0.0	1070.75	2108.66	-0.218327	-2.17821	1009002,21		0
12630	1009313	1801.22	0.0	1994.58	3895.6	-1.14602	1.2115	-1009002,21,21		0
12631	1009113	1801.05	0.0	683.328	2799.7	-1.80993	-1.72513	1009002,21,21,21		0
12632	1009113	1801.05	0.0	683.58	1994.87	0.699503	1.42855	-1009002,21		0
12633	1000993	1801.1	0.0	1101.91	2547.58	1.07458	0.73456	-1009002,21,21		0
12636	1009323	1801.22	-1.0	1096.75	3031.23	1.43705	-2.41443	1009002,21,21		0
12637	1009333	1801.4	0.0	1388.64	2303.36	-0.258839	-1.25847	1009002,21		0
12639	1009213	1801.05	-1.0	1646.24	2534.89	0.405972	1.98733	1009002,21,21		0
12642	1009113	1801.05	0.0	1579.79	2971.15	0.958653	-0.43299	-1009002,21,21		0
12643	1009213	1801.05	1.0	1605.65	2828.53	0.82313	2.70358	1009002,21,21		0
12644	1000993	1801.1	0.0	1299.18	2287.08	0.4093	0.366879	-1009002,21,21		0
12645	1009313	1801.22	0.0	1407.11	4416.72	1.71413	-2.80565	1009002,21,21		0
12646	1009313	1801.22	0.0	810.589	2249.4	-1.09526	1.42508	1009002,21,21		0
12648	1009213	1801.05	-1.0	811.066	2006.52	-0.422369	-1.7937	-1009002,21		0
12653	1092224	1801.38	-2.0	630.966	2002.03	0.851036	1.12198	1009002,21,21		0
12654	1009113	1801.05	0.0	603.16	1954.55	0.704774	-1.86538	-1009002,21,21		0
12655	1009113	1801.05	0.0	458.478	1890.99	-0.702216	1.2755	-1009002,2		0
12656	1092214	1801.38	1.0	341.126	1833.74	-0.104579	-1.46073	1009002,21,21		0
12658	1000993	1801.1	0.0	790.121	2272.97	-1.16216	-1.43191	-1009002,21,21		0
12659	1009223	1801.05	0.0	754.763	3375.93	-2.00575	1.72929	1009002,21,21		0
12660	1009213	1801.05	-1.0	851.064	2526.44	1.36295	1.43167	1009002,21		0
12661	1009313	1801.22	0.0	863.37	2004.38	0.19169	-1.72327	-1009002,21,21		0
12662	1009223	1801.05	0.0	782.018	2214.1	-1.08355	1.10445	1009002,21,21,21		0
12663	1009323	1801.22	-1.0	691.37	2170.2	-1.15945	-2.06261	-1009002,21		0
12664	1009223	1801.05	0.0	1401.67	3345.71	-1.32362	-0.553661	-1009002,21		0
12665	1009223	1801.05	0.0	1177.26	2775.13	-1.18848	2.53576	1009002,21		0
12667	1009213	1801.05	1.0	893.016	2059.04	-0.480101	0.939236	-1009002,21,21		0
12668	1009223	1801.05	0.0	674.07	1955.57	0.505071	-2.34812	-1009002,21		0
12669	1009223	1801.05	0.0	1872.34	3707.31	1.14525	-1.51361	-1009002,21,21		0
12671	1009213	1801.05	1.0	1862.57	2765.74	0.498611	1.63787	1009002,21,21		0
12672	1009313	1801.22	0.0	1032.81	3288.21	1.63556	-3.10583	1009002,21		0
12676	1000993	1801.1	0.0	1034.85	2373.19	0.956401	0.0344375	-1009002,21,21		0
12677	1009223	1801.05	0.0	849.032	2274.28	-1.07501	-3.00795	-1009002,2		0
12678	1009223	1801.05	0.0	844.937	2265.33	-1.06766	0.117886	1009002,21,21		0
12679	1092214	1801.38	1.0	1670.87	2753.2	-0.687949	1.34499	1009002,21		0
12682	1009213	1801.05	-1.0	1678.48	2463.12	0.0456606	-1.73471	-1009002,21,21		0
12683	1009113	1801.05	0.0	375.967	1909.3	1.11274	0.947694	-1009002,3		0
12686	1009113	1801.05	0.0	452.553	2882.81	2.28709	-2.39128	1009002,21,21		0
12687	1009213	1801.05	1.0	1057.43	2251.38	0.728804	-1.05875	-1009002,21		0
12688	1009113	1801.05	0.0	994.358	2605.73	1.25334	2.11335	1009002,21,21,21		0
12689	1009213	1801.05	-1.0	1029.28	2155.88	-0.543244	1.23933	1009002,21,21		0
12691	1009213	1801.05	-1.0	1032.03	2143.08	0.495738	-1.86705	-1009002,21		0
12693	1009213	1801.05	-1.0	1547.07	2378.57	0.0921281	1.64682	-1009002,21,21		0
12694	1009223	1801.05	0.0	1601.47	2434.43	-0.212869	-1.47407	1009002,21		0
12695	1009213	1801.05	-1.0	118.699	1988.07	2.64711	-1.77804	-1009002,21		0
12696	1009223	1801.05	0.0	127.427	1818.81	-1.3109	0.934327	1009002,21,21		0
12697	1009113	1801.05	0.0	391.354	2203.44	1.84517	-1.53102	1009002,21,21		0
12700	1009213	1801.05	-1.0	386.693	1860.86	-0.637672	1.69213	1009002,21		0
12701	1009113	1801.05	0.0	412.411	2135.12	-1.68176	-0.0274911	-1009002,21,21		0
12703	1009223	1801.05	0.0	763.568	2110	-0.906316	-2.87982	-1009002,21,21		0
12704	1009213	1801.05	-1.0	241.23	2287.31	2.45131	-3.12515	-1009002,21		0
12705	1092214	1801.38	1.0	304.066	1827.23	0.120759	0.194025	1009002,21		0
12706	1009213	1801.05	1.0	714.819	1979.17	-0.53748	-0.31414	-1009002,21		0
12707	1009113	1801.05	0.0	757.83	2255.54	-1.18737	2.79501	1009002,-1		0
12708	1009313	1801.22	0.0	504.712	2107.8	-1.40945	1.57285	1009002,21		0
12709	1009223	1801.05	0.0	856.384	1997.63	-0.134451	-1.54202	-1009002,21		0
12710	1009223	1801.05	0.0	686.786	2106.46	1.03942	1.77691	1009002,21,21		0
12711	1009323	1801.22	-1.0	648.797	1965.35	0.639978	-1.29195	-1009002,21,21		0
12712	1009323	1801.22	-1.0	514.527	1944.2	-0.889362	-3.10564	-1009002,21,21		0
12713	1009213	1801.05	1.0	606.31	1994.11	0.878935	0.160949	1009002,21,21,-3		0
12715	1009213	1801.05	-1.0	1223.72	2181.65	0.110402	-0.167494	-1009002,21,21		0
12718	1009213	1801.05	1.0	1206.66	2753.71	-1.14214	2.98029	1009002,21		0
12721	1009113	1801.05	0.0	225.895	1816.22	0.271688	-2.29	-1009002,21		0
12722	1009313	1801.22	0.0	237.742	2008.34	-1.99282	0.82983	1009002,2101		0
12723	1009223	1801.05	0.0	417.471	1859.86	-0.467839	-1.11829	-1009002,21,21		0
12724	1009213	1801.05	1.0	409.805	1885.72	-0.828612	2.00757	1009002,21,21		0
12728	1009213	1801.05	-1.0	1152.56	2311.59	-0.7027	2.57175	1009002,21		0
12729	1009113	1801.05	0.0	1283.75	2444.44	-0.741114	-0.4352	-1009002,21,21,21		0
12730	1009213	1801.05	1.0	277.153	1824.17	0.297235	-1.60353	-1009002,21		0
12737	1009213	1801.05	-1.0	278.899	1825.81	-0.383805	1.53477	1009002,21,21,21		0
12738	1093214	1801.55	0.0	128.964	1832.76	1.61426	1.93395	1009002,21		0
12739	1009113	1801.05	0.0	234.218	2082.89	2.17709	-0.939558	-1009002,21		0
12742	1009223	1801.05	0.0	1187.95	2665.19	-1.08885	-1.45962	-1009002,21,21		0
12746	1009213	1801.05	1.0	1017.81	2227.02	0.740563	1.52351	1009002,21,21,21,21,21		0
12748	1009113	1801.05	0.0	900.784	2126.95	0.701175	2.3414	1009002,21		0
12750	1009223	1801.05	0.0	883.504	2124.49	0.726068	-0.799545	-1009002,21,21		0
12751	1009113	1801.05	0.0	1369.24	2267.79	-0.113518	-2.14136	-1009002,21,21		0
12753	1009213	1801.05	-1.0	1366.08	2430.26	0.613893	1.00123	1009002,-2		0
12754	1009223	1801.05	0.0	822.004	2335.52	1.19882	-1.41425	-1009002,2		0
12758	1009223	1801.05	0.0	839.108	2067.51	-0.637204	1.81195	1009002,21		0
12760	1009113	1801.05	0.0	921.209	2042.3	-0.299818	2.42146	1009002,21		0
12762	1009113	1801.05	0.0	905.013	2082.54	-0.550318	-0.656712	1009002,21,21		0
12763	1009333	1801.4	0.0	445.104	1870.4	-0.506169	2.25674	1009002,21		0
12766	1009223	1801.05	0.0	797.301	1973.37	-0.151536	-1.01668	-1009002,21,21		0
12767	1009213	1801.05	-1.0	595.141	1901.82	0.22919	-1.86257	-1009002,21,21		0
12768	1000993	1801.1	0.0	569.234	1958.24	0.814252	1.27684	1009002,21		0
12770	1000993	1801.1	0.0	933.376	2214.24	-0.846202	-1.68748	-1009002,21,21		0
12776	1009313	1801.22	0.0	939.428	2038.53	-0.179209	1.44914	1009002,21		0
12777	1009213	1801.05	-1.0	917.767	2021.68	-0.0366304	-0.547929	1009002,21,21		0
12779	1009213	1801.05	1.0	980.045	3396.38	-1.74062	2.50235	-1009002,21		0
12780	1009213	1801.05	-1.0	832.908	2145.16	0.866083	2.63434	1009002,21		0
12783	1009213	1801.05	1.0	856.234	2000.99	0.190969	-0.554658	1009002,21,21		0
12785	1009213	1801.05	-1.0	1063.84	2943.96	1.4198	-1.19199	-1009002,21,21		0
12787	1009213	1801.05	1.0	801.752	2144.07	-0.917176	1.73775	1009002,21,21		0
12788	1009223	1801.05	0.0	344.416	2298.35	2.10031	-0.930881	1009002,21,21		0
12790	1009213	1801.05	-1.0	329.118	1849.62	0.731133	1.9598	1009002,21,21,21		0
12791	1009223	1801.05	0.0	194.384	1908.89	-1.84851	2.26611	-1009002,21,21		0
12794	1009213	1801.05	1.0	194.19	2134.12	-2.46007	-0.87668	1009002,21,21,21		0
12795	1009223	1801.05	0.0	870.985	2271.46	-1.03821	0.0150814	-1009002,21		0
12796	1009223	1801.05	0.0	960.594	2220.24	-0.815768	3.07209	1009002,21,21		0
12798	1000993	1801.1	0.0	551.59	1894.24	-0.354835	-2.04814	-1009002,21,21		0
12800	1000993	1801.1	0.0	312.805	1937.28	1.46582	1.09323	-1009002,21,21		0
12801	1009323	1801.22	-1.0	1540.4	2489.79	0.476888	-1.61127	1009002,21		0
12806	1000993	1801.1	0.0	1582.99	4007.31	1.45621	1.53527	-1009002,21,21		0
12808	1092214	1801.38	-1.0	1207.1	2170.26	0.0740076	0.465896	-1009002,21,21		0
12809	1009213	1801.05	1.0	1207.18	2331.2	0.660368	-2.68066	1009002,21		0
12811	1009213	1801.05	1.0	1129.06	2212.46	-0.519679	2.6899	-1009002,21,21		0
12812	1092114	1801.38	0.0	1096.74	2247.24	-0.658894	-0.483378	1009002,21		0
12817	1009313	1801.22	0.0	780.438	2832.27	-1.68947	1.70201	1009002,21,21		0
12818	1009223	1801.05	0.0	252.376	1926.17	1.65251	-0.882627	-1009002,21		0
12819	1009213	1801.05	-1.0	649.615	1924.81	0.29988	0.647731	-1009002,21		0
12820	1009223	1801.05	0.0	623.571	2110.27	1.16825	-2.58519	1009002,21,21		0
12821	1000993	1801.1	0.0	476.914	1933.82	-0.940912	1.96204	-1009002,21		0
12822	1009113	1801.05	0.0	462.718	2234.51	-1.71128	-1.11368	1009002,21		0
12824	1009213	1801.05	1.0	1209.57	2888.11	1.23624	-0.684841	1009002,21		0
12827	1009313	1801.22	0.0	1145.79	2559.04	1.03606	2.50594	-1009002,21		0
12829	1009213	1801.05	1.0	244.657	1918.16	1.6492	3.03715	-1009002,21		0
12830	1009213	1801.05	-1.0	223.294	2262.12	2.49958	0.00352946	-1009002,21		0
12831	1009313	1801.22	0.0	858.007	2198.27	0.933872	0.842059	-1009002,21,21		0
12833	1009213	1801.05	-1.0	939.595	2073.92	-0.431118	-2.37783	1009002,21		0
12836	1009213	1801.05	1.0	537.501	2130.92	1.38301	-1.84013	-1009002,21		0
12837	1009213	1801.05	-1.0	776.778	2726.8	1.62419	1.34078	1009002,21,21		0
12838	1009213	1801.05	1.0	388.167	2398.11	-2.08367	-1.60856	-1009002,21		0
12839	1009313	1801.22	0.0	380.501	2465.31	-2.16711	1.5326	1009002,21,21		0
12842	1009213	1801.05	-1.0	1507.62	3290.6	-1.21055	-2.03038	1009002,21,21		0
12843	1009323	1801.22	1.0	1512.98	2672.2	-0.761995	1.12751	1009002,-1		0
12848	1092214	1801.38	-1.0	19.522	1868.77	-3.93049	-0.298539	-1009002,21,21		0
12856	1009323	1801.22	1.0	72.1416	2501.83	-3.8736	1.48083	1009002,21,21		0
12857	1009313	1801.22	0.0	876.993	2025.1	-0.331215	0.925262	-1009002,21		0
12858	1009313	1801.22	0.0	758.382	2819.23	-1.71181	-2.25415	1009002,21		0
12862	1009113	1801.05	0.0	153.482	1836.54	-1.49455	-1.20677	-1009002,21		0
12865	1009213	1801.05	-1.0	196.131	2049.61	-2.29001	1.26621	1009002,21		0
12867	1009323	1801.22	1.0	507.829	1871.8	-0.0713785	1.26439	-1009002,21		0
12868	1009213	1801.05	1.0	763.864	1971.45	-0.313741	-1.55402	-1009002,21,21		0
12872	1009113	1801.05	0.0	569.225	1895.33	-0.271524	2.02722	-1009002,21,21		0
12875	1009213	1801.05	1.0	566.559	2230.36	-1.48563	-1.1237	1009002,-1		0
12876	1009313	1801.22	0.0	510.263	1930.59	-0.826737	3.08363	1009002,21		0
12877	1092114	1801.38	0.0	915.704	2020.98	-0.0325623	-0.213938	1009002,2203		0
12879	1009113	1801.05	0.0	364.42	1996.63	1.50585	2.22167	1009002,-1		0
12880	1009113	1801.05	0.0	354.271	1902.41	1.14436	-0.954302	-1009002,21,21		0
12881	1009223	1801.05	0.0	574.397	2016.79	1.03079	-2.66942	1009002,21		0
12885	1000993	1801.1	0.0	581.099	2314.86	1.56786	0.404321	-1009002,21,21		0
12887	1009213	1801.05	-1.0	1526.52	2381.39	0.202626	-0.342594	1009002,21		0
12888	1092114	1801.38	0.0	1500.23	3009.45	-1.0525	2.80566	1009002,21,21		0
12892	1009223	1801.05	0.0	886.583	2417.75	-1.20573	1.51117	-1009002,21,21		0
12893	1009223	1801.05	0.0	1320.81	2515.24	-0.790765	-1.86888	1009002,21		0
12894	1009323	1801.22	1.0	1024.85	2091.43	-0.271534	2.87707	-1009002,21		0
12897	1009213	1801.05	-1.0	432.588	1887.48	0.762644	-0.359703	1009002,21,21		0
12900	1009213	1801.05	-1.0	655.399	1921.84	0.214958	2.23192	1009002,21		0
12902	1009213	1801.05	-1.0	722.923	1966.84	-0.428669	-0.807193	-1009002,21,21,21		0
12903	1000993	1801.1	0.0	430.504	3204.38	-2.50396	0.899496	-1009002,21		0
12904	1009313	1801.22	0.0	427.048	1874.87	-0.649473	-2.25466	1009002,21,21		0
12906	1009333	1801.4	0.0	1233.4	2228.73	-0.355852	-2.52885	1009002,21		0
12914	1009313	1801.22	0.0	950.167	2069.75	0.379841	0.424871	-1009002,21		0
12917	1091114	1801.38	1.0	501.773	2509.14	1.91916	-0.412792	1009002,2101		0
12919	1009213	1801.05	1.0	529.997	1999.61	1.07766	2.8031	1009002,21		0
12920	1009313	1801.22	0.0	249.61	2423.59	-2.5584	-1.2214	1009002,21,21		0
12921	1009113	1801.05	0.0	193.308	1933.9	-1.96684	1.95819	-1009002,21		0
12923	1009113	1801.05	0.0	539.707	1891.23	0.369771	1.91028	1009002,21,21		0
12924	1009223	1801.05	0.0	117.899	2574.83	-3.43986	-1.85758	-1009002,21,21		0
12926	1093214	1801.55	0.0	514.877	2518.26	1.89991	-1.96078	1009002,21		0
12927	1009333	1801.4	0.0	494.964	2151.96	1.51214	1.18049	-1009002,2		0
12929	1000993	1801.1	0.0	687.815	2306.22	1.36967	2.64829	-1009002,1		0
12930	1009213	1801.05	1.0	601.371	1949.86	-0.68286	-0.37669	1009002,21		0
12931	1009213	1801.05	1.0	1007.88	2410.33	1.03837	-2.41615	-1009002,21,21		0
12934	1092114	1801.38	0.0	1010.74	2429.45	-1.05714	0.714828	1009002,21,21		0
12935	1009213	1801.05	1.0	580.364	1911.17	0.447217	0.25025	-1009002,21,21		0
12937	1000993	1801.1	0.0	530.591	1947.71	0.864188	2.78467	-1009002,21		0
12939	1009323	1801.22	-1.0	400.898	1851.65	-0.373521	2.49836	1009002,-2		0
12940	1009213	1801.05	1.0	469.727	1861.61	0.0731812	-0.458744	1009002,21,21		0
12942	1009323	1801.22	-1.0	456.841	1867.13	-0.388176	-1.13989	-1009002,21,21,21		0
12944	1009213	1801.05	1.0	460.062	1909.81	-0.847239	2.01379	1009002,21		0
12945	1009223	1801.05	0.0	766.133	2682.25	-1.60709	-1.93758	-1009002,21,21		0
12946	1000993	1801.1	0.0	753.601	3744.72	2.1514	1.185	-1009002,21		0
12951	1009323	1801.22	-1.0	1233.7	2191.82	-0.156637	2.79402	-1009002,21,21		0
12952	1009223	1801.05	0.0	1273.01	2472.58	0.792435	-0.427791	1009002,21		0
12954	1009223	1801.05	0.0	667.9	1922.56	-0.119041	3.10862	-1009002,21,21		0
12955	1009213	1801.05	1.0	676.83	2005.13	0.759016	-0.0217581	1009002,21,21		0
12956	1009113	1801.05	0.0	473.586	1867.77	0.297789	-1.70704	-1009002,21,21		0
12957	1009213	1801.05	-1.0	530.457	1877.88	0.0674585	1.61141	1009002,21		0
12960	1009213	1801.05	1.0	772.087	2185.73	1.05014	1.32992	-1009002,21,21		0
12962	1009213	1801.05	-1.0	788.066	2363.93	-1.28335	-1.83944	1009002,21		0
12964	1000993	1801.1	0.0	952.898	3030.79	1.59179	2.98487	-1009002,21		0
12966	1009213	1801.05	-1.0	966.451	2417.26	-1.09978	-0.0368947	1009002,21,21,21		0
12968	1009223	1801.05	0.0	598.37	1935.33	0.597285	-0.626662	-1009002,21,21		0
12969	1092214	1801.38	1.0	662.66	2216.72	1.2873	2.55165	1009002,21		0
12970	1009323	1801.22	1.0	455.863	1860.58	0.21249	-0.827955	-1009002,21,21		0
12972	1009323	1801.22	-1.0	358.137	2350.1	2.11738	2.2111	1009002,21,21		0
12973	1009223	1801.05	0.0	1220.17	2502.01	-0.890463	-3.04253	-1009002,3		0
12975	1009223	1801.05	0.0	1094.54	2790.01	-1.28567	0.360137	1009002,21,21		0
12976	1009113	1801.05	0.0	653.524	1923.79	0.2624	1.22316	-1009002,21		0
12978	1009213	1801.05	-1.0	331.322	1837.29	-0.434706	-1.58964	1009002,21,21		0
12980	1009213	1801.05	-1.0	1512.01	2586.93	-0.663293	-0.790553	1009002,-3		0
12981	1092214	1801.38	-1.0	1495.91	2341.65	0.0166694	2.35199	1009002,21,21		0
12983	1009223	1801.05	0.0	227.844	2114.64	2.26415	-0.690942	-1009002,21,21		0
12986	1009113	1801.05	0.0	256.224	1857.92	1.17962	-2.41948	1009002,21,21		0
12989	1009213	1801.05	-1.0	672.122	2054.13	0.934745	-2.99914	-1009002,21,21,21		0
12990	1009323	1801.22	1.0	665.162	2630.71	1.72027	0.120467	1009002,21		0
12991	1009213	1801.05	1.0	865.808	2179.41	-0.884562	0.459389	-1009002,3		0
12992	1009213	1801.05	-1.0	855.401	2206.8	-0.954143	-2.69102	1009002,21		0
12993	1009313	1801.22	0.0	556.122	2072.42	1.22117	0.0598764	-1009002,21,21		0
12995	1009323	1801.22	1.0	211.983	2371.58	2.67319	2.43011	1009002,21		0
12996	1009223	1801.05	0.0	1047.91	2367.87	-0.932231	-1.74498	-1009002,21		0
12997	1009223	1801.05	0.0	1031.19	2453.94	-1.05994	1.34676	1009002,21		0
12998	1009223	1801.05	0.0	212.556	1820.22	0.678881	-1.25797	-1009002,21,21		0
13000	1009223	1801.05	0.0	173.069	2114.26	2.54305	2.22487	1009002,21,21		0
13001	1009213	1801.05	1.0	556.487	2160.16	1.39598	2.20675	-1009002,21,21		0
13003	1009113	1801.05	0.0	553.77	1897.37	0.391994	-0.895633	1009002,21,21		0
13004	1009113	1801.05	0.0	116.457	1886.38	-2.25427	-2.16159	-1009002,21,21,21,21,21,21		0
13005	1009313	1801.22	0.0	59.5036	1836.5	2.48129	0.690987	1009002,21,21		0
13006	1009223	1801.05	0.0	1459.39	2625.32	0.766998	-1.57763	-1009002,21,21,21		0
13007	1009213	1801.05	1.0	1362.95	2696.79	0.937587	1.57841	1009002,21		0
13008	1009313	1801.22	0.0	760.684	1982.43	-0.417752	2.83067	-1009002,1		0
13009	1009313	1801.22	0.0	797.036	2043.69	0.639282	-0.356988	1009002,-1		0
13010	1092214	1801.38	-1.0	806.567	1979.42	0.185302	-0.284806	-1009002,21,21		0
13013	1009113	1801.05	0.0	1244.44	2335.49	0.614453	2.68616	-1009002,21,21		0
13016	1009313	1801.22	0.0	167.914	2385.15	2.92148	2.93757	-1009002,21,21		0
13019	1009313	1801.22	0.0	482.771	1867.63	0.211252	-1.04047	1009002,21		0
13024	1009313	1801.22	0.0	261.626	1964.44	1.76152	1.41183	-1009002,21,2		0
13025	1009213	1801.05	1.0	230.892	1968.71	-1.90775	-1.95014	-1009002,21		0
13026	1092214	1801.38	1.0	1219.02	2770.36	1.14234	3.11027	1009002,21,21,21		0
13029	1009323	1801.22	-1.0	1204.09	2245.42	0.471975	-0.0881275	-1009002,21		0
13033	1009113	1801.05	0.0	1476.07	2329.03	0.0291192	-1.12363	-1009002,21		0
13035	1009213	1801.05	1.0	1393.06	2333.92	-0.360156	2.04578	-1009002,21		0
13041	1009313	1801.22	0.0	381.966	2350.22	-2.05106	0.414201	1009002,21,21		0
13042	1009113	1801.05	0.0	384.482	1901.27	-1.03433	-2.74424	-1009002,21		0
13047	1093224	1801.55	-1.0	1324.09	2236.93	0.0536449	-0.862591	-1009002,21,21,21		0
13048	1000993	1801.1	0.0	1255.28	2232.72	0.318501	2.25465	1009002,21		0
13051	1009113	1801.05	0.0	799.7	1983.03	0.273654	1.47916	-1009002,21		0
13052	1009213	1801.05	-1.0	784.255	1970.54	-0.197001	-1.61534	1009002,21		0
13053	1009213	1801.05	1.0	498.873	2022.46	1.22203	-2.95149	-1009002,21		0
13056	1009323	1801.22	1.0	618.2	2741.31	1.87677	-0.361413	1009002,21		0
13057	1092114	1801.38	0.0	703.161	1949.26	0.342308	-1.52094	1009002,21		0
13058	1009113	1801.05	0.0	691.618	2293.18	1.34668	1.60434	1009002,21,21		0
13060	1009113	1801.05	0.0	379.526	1843.74	-0.279523	-0.591303	-1009002,2		0
13064	1092114	1801.38	0.0	369.536	1982.13	-1.44454	2.46519	1009002,21		0
13065	1009213	1801.05	1.0	1090.44	2110.97	-0.139667	-2.6689	-1009002,21,21		0
13066	1009113	1801.05	0.0	1339.82	2820.95	-1.0632	0.322186	1009002,21		0
13067	1009113	1801.05	0.0	1349.47	2281.56	0.274495	1.47189	-1009002,21		0
13069	1000993	1801.1	0.0	1069.42	2576.22	-1.13938	-1.54966	1009002,-1		0
13071	1009213	1801.05	1.0	139.86	1814.08	1.00758	0.141931	-1009002,21,21		0
13073	1009213	1801.05	-1.0	169.233	1828.71	-1.23992	-1.78361	1009002,21,21		0
13075	1009323	1801.22	-1.0	880.989	3527.83	-1.90773	1.07063	1009002,-1		0
13076	1009223	1801.05	0.0	882.423	2048.23	0.455179	-2.08704	1009002,21,21		0
13077	1000993	1801.1	0.0	426.589	1916.86	0.995568	-2.36329	-1009002,21		0
13079	1000993	1801.1	0.0	564.229	2308.45	-1.59226	-0.666907	1009002,21		0
13080	1009313	1801.22	0.0	1695.85	2575.1	-0.409868	0.677379	-1009002,21,21		0
13082	1009323	1801.22	-1.0	2435.07	3057.35	-0.170204	-2.4593	1009002,21,21		0
13083	1009313	1801.22	0.0	712.261	1944.04	-0.231022	2.83902	-1009002,21		0
13084	1092214	1801.38	1.0	717.644	1946.5	0.234658	-0.312969	1009002,21		0
13085	1009213	1801.05	1.0	1165.73	2856.39	1.25833	0.891031	-1009002,21		0
13086	1091114	1801.38	-1.0	1231.75	2512.97	-0.889613	-2.25165	-1009002,21		0
13087	1009223	1801.05	0.0	640.06	3077.4	2.03689	-0.869194	-1009002,21,21		0
13088	1009223	1801.05	0.0	635.362	1939.43	0.508969	2.29048	1009002,21		0
13089	1009113	1801.05	0.0	932.602	2291.57	0.979461	-1.3752	1009002,21,21		0
13091	1000993	1801.1	0.0	631.804	1951.27	-0.604177	1.52185	-1009002,21		0
13094	1009213	1801.05	1.0	359.43	1852.74	-0.635876	1.00327	1009002,21,-2		0
13097	1009223	1801.05	0.0	378.045	1841.94	0.204385	-2.1562	-1009002,1		0
13098	1009213	1801.05	1.0	911.75	2156.24	0.75684	-2.00273	-1009002,21,21		0
13100	1009213	1801.05	-1.0	914.681	2344.96	1.07971	1.14131	1009002,21		0
13102	1009323	1801.22	1.0	406.58	2315.99	1.94859	1.96048	-1009002,4		0
13104	1009323	1801.22	-1.0	306.139	2882.09	2.68309	-1.13564	1009002,21		0
13108	1009223	1801.05	0.0	89.9596	1886.01	-2.51467	-1.78391	-1009002,21		0
13111	1092224	1801.38	2.0	71.1328	1902.02	-2.83948	1.34775	1009002,21,21,21		0
13113	1093214	1801.55	0.0	413.586	1873.83	0.688036	0.0571669	1009002,21		0
13116	1009223	1801.05	0.0	279.118	1830.31	-0.571632	2.27391	1009002,21		0
13121	1009213	1801.05	-1.0	824.559	1986.71	0.18417	-2.21706	-1009002,21,21		0
13126	1009113	1801.05	0.0	795.395	1971.16	-0.119291	0.955557	-1009002,2		0
13128	1009223	1801.25	0.0	502.745	2251.12	1.64445	2.45113	1009002,-2		0
13130	1093224	1801.55	-1.0	491.208	1907.68	-0.728511	-0.684214	-1009002,21		0
13131	1009213	1801.05	1.0	755.149	1974.99	-0.380381	-0.422267	1009002,21		0
13134	1009223	1801.05	0.0	866.293	2002.24	0.139687	2.81473	-1009002,21,21		0
13135	1009213	1801.05	1.0	847.646	3345.62	1.87158	-1.35327	-1009002,21		0
13137	1009213	1801.05	-1.0	1053.32	2093.46	-0.161764	1.64859	1009002,21,21		0
13138	1009213	1801.05	1.0	298.544	2318.96	2.27032	-2.1228	-1009002,21		0
13140	1009113	1801.05	0.0	363.327	1883.39	0.976614	0.958488	1009002,21		0
13141	1009323	1801.22	1.0	825.958	2038.23	-0.549711	-2.02585	-1009002,21,21		0
13142	1009333	1801.4	0.0	833.5	2879.95	-1.64855	1.11474	1009002,21,21,21		0
13143	1009113	1801.05	0.0	397.08	1996.85	1.41087	0.96815	-1009002,21		0
13145	1009213	1801.05	-1.0	345.312	1835.85	0.24518	-1.69986	1009002,21		0
13146	1009113	1801.05	0.0	1246.19	2190.25	-0.0164927	-1.36128	-1009002,21,21		0
13147	1009213	1801.05	-1.0	1325.05	2251.89	0.20041	1.76644	1009002,-4		0
13149	1009213	1801.05	1.0	1300.1	2228.63	0.13872	-1.56198	1009002,21		0
13150	1009323	1801.22	1.0	1154.34	2432.16	-0.882951	0.593468	1009002,21		0
13151	1009213	1801.05	-1.0	750.66	1971.71	-0.369231	0.875314	1009002,21,21		0
13154	1009313	1801.22	0.0	506.489	1928.32	0.824211	-1.12594	1009002,-2		0
13155	1009223	1801.05	0.0	689.121	2093.05	1.00365	-2.6504	-1009002,21,21		0
13156	1009323	1801.22	1.0	678.789	2177.37	1.19439	0.477455	1009002,21,21		0
