event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
13597	-1	1009323	1801.22	-1.0	2478.33	-0.470017	-3.00529	-1009002,21,21	
13597	-1	1092214	1801.38	1.0	1521.11	-0.0307946	0.281237	1009002,21,-2	
13598	-1	1000993	1801.1	0.0	739.098	0.249401	-1.11724	-1009002,21	
13598	-1	1009223	1801.05	0.0	729.399	-1.61976	2.02042	1009002,21	
13600	-1	1009223	1801.05	0.0	810.899	0.549036	-0.320142	1009002,21,21	
13600	-1	1009213	1801.05	-1.0	868.721	-1.28461	2.8014	-1009002,21,21	
13601	-1	1000993	1801.1	0.0	723.872	-1.71941	3.09159	-1009002,21,21,21	
13601	-1	1093224	1801.55	1.0	766.288	-1.81226	0.00584723	1009002,21,21	
13603	-1	1009213	1801.05	1.0	500.784	-0.226677	0.0137027	-1009002,21,21	
13603	-1	1009313	1801.22	0.0	648.785	1.3643	2.57168	1009002,-2	
13604	-1	1009213	1801.05	1.0	421.992	1.23256	-0.48345	-1009002,21,21	
13604	-1	1009313	1801.22	0.0	601.578	-1.15057	-2.94611	1009002,21,21	
13610	-1	1009323	1801.22	-1.0	1575.66	-0.88367	2.79041	-1009002,21,21	
13610	-1	1009113	1801.05	0.0	1821.4	0.495592	-0.485009	1009002,21	
13614	-1	1093214	1801.55	0.0	1054.73	0.387826	-1.19223	-1009002,21	
13614	-1	1009213	1801.05	1.0	1007.58	-0.609135	1.95949	1009002,21,21	
13615	-1	1009213	1801.05	-1.0	628.54	0.299198	-1.18514	1009002,21	
13615	-1	1000993	1801.1	0.0	360.973	1.37388	1.78731	1009002,21	
13616	-1	1009213	1801.05	-1.0	132.949	3.11395	0.217277	1009002,21	
13616	-1	1009113	1801.05	0.0	125.405	1.53325	2.32347	-1009002,21	
13623	-1	1009213	1801.05	1.0	2086.5	0.472326	-0.566091	-1009002,21	
13623	-1	1009213	1801.05	-1.0	2232.39	0.168194	2.64642	1009002,-3	
13624	-1	1009113	1801.05	0.0	442.454	-0.999822	2.60484	-1009002,21	
13624	-1	1009113	1801.05	0.0	437.285	-2.28541	-0.585623	1009002,21	
13628	-1	1092214	1801.38	1.0	264.133	-2.3074	1.41317	1009002,2203	
13628	-1	1009213	1801.05	-1.0	283.302	-0.198045	-1.68604	1009002,21,21	
13629	-1	1009223	1801.05	0.0	395.916	-0.565072	-2.29104	-1009002,21,21	
13629	-1	1009223	1801.05	0.0	432.055	-0.413602	1.0057	1009002,21,21	
13630	-1	1009313	1801.22	0.0	521.546	1.88151	-3.08984	-1009002,21	
13630	-1	1009323	1801.22	1.0	552.576	0.0497821	0.0158023	-1009002,21,21,21	
13634	-1	1000993	1801.1	0.0	1258.54	0.799579	-0.354422	-1009002,21	
13634	-1	1009323	1801.22	-1.0	1220.36	1.13582	2.8081	1009002,-4	
13635	-1	1009113	1801.05	0.0	565.514	-1.2752	-1.97859	-1009002,21,21	
13635	-1	1009313	1801.22	0.0	143.021	2.09879	0.575121	1009002,21	
13637	-1	1009323	1801.22	-1.0	413.698	1.00332	1.59926	-1009002,21,21	
13637	-1	1009213	1801.05	1.0	204.456	-1.09682	-0.719801	-1009002,21	
13638	-1	1009313	1801.22	0.0	540.452	1.22297	0.790497	-1009002,21,21	
13638	-1	1009323	1801.22	-1.0	500.038	-0.696868	-2.31846	1009002,21,-3	
13644	-1	1009213	1801.05	1.0	978.813	-0.302626	-2.24159	1009002,21,21	
13644	-1	1009333	1801.4	0.0	987.3	0.697942	0.907266	-1009002,21,21,21	
13645	-1	1009213	1801.05	-1.0	1066.94	-0.0336039	-2.16275	-1009002,21,21	
13645	-1	1009223	1801.05	0.0	694.968	-0.158236	1.08701	1009002,21	
13649	-1	1009213	1801.05	-1.0	972.466	-1.68958	-0.32153	-1009002,21,21	
13649	-1	1009223	1801.05	0.0	941.913	-0.829164	2.83573	1009002,21	
13656	-1	1009213	1801.05	-1.0	2490.32	-0.620048	2.81929	1009002,21,21,21	
13656	-1	1009323	1801.22	1.0	2219.16	-0.844488	-0.43376	-1009002,21	
13657	-1	1009113	1801.05	0.0	626.882	0.436534	2.87186	-1009002,1	
13657	-1	1000993	1801.1	0.0	461.983	-2.06742	-0.480842	1009002,-3	
13658	-1	1009213	1801.05	1.0	386.657	2.69704	-1.35806	-1009002,21	
13658	-1	1000993	1801.1	0.0	421.055	-1.05008	1.7432	-1009002,21	
13659	-1	1009213	1801.05	1.0	727.434	-0.898581	-0.219911	-1009002,21	
13659	-1	1009313	1801.22	0.0	776.362	-0.96862	2.89036	1009002,21,21	
13660	-1	1093224	1801.55	1.0	1463.1	0.343587	0.0668344	-1009002,21	
13660	-1	1092114	1801.38	0.0	1664.94	0.944304	3.10928	-1009002,21,21	
13662	-1	1000993	1801.1	0.0	458.703	1.14171	-1.65378	-1009002,21,21,21	
13662	-1	1000993	1801.1	0.0	493.164	-2.08823	1.54103	1009002,21	
13664	-1	1092114	1801.38	0.0	694.285	-0.144112	2.07398	-1009002,21,21	
13664	-1	1009113	1801.05	0.0	438.866	1.34817	-0.39734	-1009002,21	
13666	-1	1009113	1801.05	0.0	874.827	0.107638	1.47267	-1009002,21,21,21	
13666	-1	1009313	1801.22	0.0	890.83	-0.704283	-1.66115	1009002,21,21	
13668	-1	1009213	1801.05	-1.0	1218.34	0.0956987	2.57884	-1009002,21	
13668	-1	1009223	1801.05	0.0	1635.68	-0.971355	-0.388022	1009002,21	
13669	-1	1009213	1801.05	-1.0	1063.88	-0.229145	0.965709	-1009002,21	
13669	-1	1000993	1801.1	0.0	1022.69	-1.54318	-2.30114	1009002,21	
13672	-1	1093214	1801.55	0.0	841.572	2.09809	0.0865773	-1009002,21,3	
13672	-1	1009113	1801.05	0.0	854.092	1.02224	-3.02612	1009002,21,-4	
13675	-1	1009113	1801.05	0.0	844.45	0.463675	2.74264	-1009002,21	
13675	-1	1009113	1801.05	0.0	763.304	0.411259	-0.28452	-1009002,21,21	
13678	-1	1009223	1801.05	0.0	388.742	-2.07325	-2.4185	1009002,21	
13678	-1	1009213	1801.05	1.0	339.738	-1.98759	0.89641	-1009002,21,21	
13680	-1	1009213	1801.05	-1.0	538.675	1.25439	0.440355	1009002,21,21	
13680	-1	1009213	1801.05	1.0	599.291	-0.44302	3.05821	-1009002,21	
13681	-1	1000993	1801.1	0.0	848.143	0.0947282	0.602662	1009002,21,21	
13681	-1	1009213	1801.05	-1.0	816.53	-0.377885	-2.53009	-1009002,2	
13686	-1	1009213	1801.05	1.0	546.414	-2.16399	-2.3196	1009002,21,21	
13686	-1	1009223	1801.05	0.0	667.355	1.17704	0.928568	-1009002,21,21	
13688	-1	1009213	1801.05	1.0	1398.98	-0.69876	-2.35898	-1009002,21	
13688	-1	1000993	1801.1	0.0	1329.86	-0.223403	0.945422	1009002,21	
13690	-1	1009213	1801.05	1.0	978.749	0.871747	-2.14234	-1009002,21,21	
13690	-1	1009223	1801.05	0.0	949.775	1.45753	1.01908	1009002,21,21	
13692	-1	1092214	1801.38	-1.0	752.098	0.341619	1.34407	-1009002,21	
13692	-1	1009213	1801.05	-1.0	893.906	0.120658	-0.999061	-1009002,21,21,21	
13693	-1	1009113	1801.05	0.0	636.064	-0.679179	0.125876	1009002,21,21	
13693	-1	1009313	1801.22	0.0	562.702	-0.327462	-3.04037	1009002,21,21	
13694	-1	1009313	1801.22	0.0	1167.38	-0.825963	-0.545673	-1009002,21	
13694	-1	1009213	1801.05	-1.0	1146.1	-1.14823	2.58663	1009002,21,21	
13695	-1	1009213	1801.05	-1.0	1023.7	-0.410842	-1.02162	1009002,-2	
13695	-1	1092214	1801.38	1.0	1001.99	-0.365155	2.07658	1009002,21	
13696	-1	1009213	1801.05	-1.0	800.016	0.904278	-2.70631	-1009002,21	
13696	-1	1009213	1801.05	1.0	656.94	0.504646	0.274806	1009002,21	
13698	-1	1092214	1801.38	-1.0	857.285	-0.556842	-1.55504	-1009002,21,21,21	
13698	-1	1092114	1801.38	0.0	846.782	-0.0318497	1.4976	1009002,21	
13699	-1	1009223	1801.05	0.0	913.185	0.899785	2.86208	-1009002,21	
13699	-1	1000993	1801.1	0.0	1032.7	1.40726	-0.518456	1009002,21	
13701	-1	1009313	1801.22	0.0	866.155	1.68516	-2.9487	1009002,21,21	
13701	-1	1009213	1801.05	1.0	834.513	-0.109265	0.306786	1009002,21,21	
13704	-1	1009113	1801.05	0.0	600.374	0.35712	-0.244847	1009002,21,21	
13704	-1	1009213	1801.05	-1.0	623.046	0.665264	2.61312	-1009002,21	
13711	-1	1009113	1801.05	0.0	328.927	-2.27578	2.78984	-1009002,4	
13711	-1	1009213	1801.05	-1.0	187.114	-3.56556	-0.27706	1009002,-3	
13713	-1	1009223	1801.05	0.0	1187.02	-1.00985	0.0962199	1009002,21,21	
13713	-1	1009213	1801.05	1.0	1203.43	-0.874482	-3.03769	-1009002,1	
13716	-1	1009323	1801.22	-1.0	1272.19	0.191574	1.07155	1009002,21	
13716	-1	1009313	1801.22	0.0	1294.23	-0.228065	-1.85868	1009002,21,21	
13717	-1	1009223	1801.05	0.0	744.143	0.315247	-1.8799	-1009002,21	
13717	-1	1009223	1801.05	0.0	918.17	-0.697089	0.835091	1009002,21,21,21	
13718	-1	1009223	1801.05	0.0	591.479	1.75335	-0.26976	1009002,21	
13718	-1	1009223	1801.05	0.0	426.043	0.00442029	2.89932	-1009002,21,21	
13719	-1	1009313	1801.22	0.0	590.981	0.863898	-1.01217	-1009002,2	
13719	-1	1009323	1801.22	-1.0	492.12	-0.633146	1.81258	1009002,21,-1	
13721	-1	1009213	1801.05	1.0	502.825	1.1438	2.60248	-1009002,21,21	
13721	-1	1092214	1801.38	1.0	535.194	0.0101851	-0.603555	1009002,21	
13722	-1	1009213	1801.05	1.0	1209.08	0.553275	2.16791	-1009002,21,21,2	
13722	-1	1009213	1801.05	-1.0	1211.16	-0.814603	-0.986579	1009002,21	
13723	-1	1009213	1801.05	1.0	1113.58	-1.21801	-1.09822	1009002,21,21	
13723	-1	1009213	1801.05	-1.0	1114.7	0.450956	2.04133	-1009002,21	
13724	-1	1092114	1801.38	0.0	739.458	-0.628852	3.06039	-1009002,21,21	
13724	-1	1009213	1801.05	1.0	877.376	0.882562	-0.0504868	-1009002,2	
13725	-1	1009213	1801.05	-1.0	1760.44	1.11851	-1.30075	-1009002,21,21	
13725	-1	1009213	1801.05	1.0	1746.46	0.964602	1.83158	1009002,21,21	
13727	-1	1009213	1801.05	1.0	1260.43	1.13783	1.293	-1009002,1	
13727	-1	1009213	1801.05	-1.0	1165.2	-0.301727	-1.6434	1009002,21,21	
13728	-1	1009223	1801.05	0.0	323.086	0.230571	-2.57457	-1009002,21	
13728	-1	1009213	1801.05	1.0	313.865	-0.862829	1.25459	1009002,21	
13731	-1	1009113	1801.05	0.0	773.673	-0.184583	2.10221	1009002,21	
13731	-1	1009113	1801.05	0.0	918.774	0.530535	-1.10216	1009002,21	
13732	-1	1092214	1801.38	1.0	858.844	0.838516	-2.36645	1009002,21,21	
13732	-1	1009213	1801.05	-1.0	841.653	-0.821433	0.759423	-1009002,2	
13735	-1	1009323	1801.22	1.0	1322.55	0.100165	-1.45218	-1009002,21	
13735	-1	1009213	1801.05	1.0	1339.34	-0.155382	1.69339	-1009002,21	
13737	-1	1009223	1801.05	0.0	1037.21	-0.778875	1.17967	-1009002,21,21	
13737	-1	1009223	1801.05	0.0	698.501	-0.138899	-1.77214	1009002,21	
13738	-1	1009113	1801.05	0.0	96.9399	3.01341	2.81621	-1009002,21,21,21	
13738	-1	1009213	1801.05	-1.0	165.867	-0.779022	-0.211779	-1009002,21	
13741	-1	1092214	1801.38	1.0	200.619	2.85099	-2.86229	-1009002,21	
13741	-1	1009223	1801.05	0.0	314.379	-2.35227	-0.365615	1009002,21	
13743	-1	1009223	1801.05	0.0	546.307	-0.167497	0.570255	1009002,21,21	
13743	-1	1009323	1801.22	-1.0	690.148	1.80433	-1.84059	1009002,21	
13745	-1	1000993	1801.1	0.0	366.199	-0.826795	-2.59571	-1009002,21,21	
13745	-1	1000993	1801.1	0.0	382.459	0.601536	0.557258	1009002,-2	
13746	-1	1000993	1801.1	0.0	1303.64	-0.407099	1.71609	1009002,21,21	
13746	-1	1009223	1801.05	0.0	1325.66	-0.39637	-1.31422	1009002,21,21	
13747	-1	1009213	1801.05	-1.0	752.666	-0.194074	0.922288	1009002,21	
13747	-1	1009223	1801.05	0.0	545.903	-0.0614823	-2.47748	1009002,21,21	
13748	-1	1009223	1801.05	0.0	792.744	0.565165	2.3422	-1009002,4	
13748	-1	1009223	1801.05	0.0	730.462	-0.0767825	-0.759986	1009002,21	
13753	-1	1009213	1801.05	-1.0	997.933	-1.45806	1.72875	-1009002,21,21	
13753	-1	1009213	1801.05	1.0	992.928	-1.16714	-1.41468	1009002,21	
13754	-1	1000993	1801.1	0.0	652.141	-0.602454	-0.161707	-1009002,21,21	
13754	-1	1009223	1801.05	0.0	259.07	0.586554	-3.12685	1009002,21,21	
13757	-1	1009113	1801.05	0.0	1095	-1.31267	-2.71229	1009002,21,21	
13757	-1	1091114	1801.38	-1.0	1049.15	-1.36145	0.365111	-1009002,21	
13759	-1	1009213	1801.05	1.0	779.058	0.813386	1.21383	1009002,21	
13759	-1	1009213	1801.05	-1.0	743.085	0.536053	-2.07885	-1009002,21,21	
13762	-1	1092214	1801.38	-1.0	1198.26	-1.2746	1.45393	1009002,21,21,21	
13762	-1	1009113	1801.05	0.0	1148.62	0.384163	-1.68498	-1009002,21	
13763	-1	1000993	1801.1	0.0	694.703	-0.348187	-1.91031	-1009002,21,21	
13763	-1	1092114	1801.38	0.0	546.14	0.78167	1.057	-1009002,21	
13766	-1	1009223	1801.05	0.0	1385.69	0.419769	1.28622	-1009002,21,21,21	
13766	-1	1092114	1801.38	0.0	976.993	-1.15742	-1.77176	1009002,21	
13767	-1	1009213	1801.05	-1.0	1519.52	0.531509	1.101	-1009002,21,21	
13767	-1	1009223	1801.05	0.0	1093.92	-1.32583	-2.28228	1009002,21,21	
13778	-1	1009213	1801.05	1.0	894.227	-0.159021	2.79676	-1009002,21	
13778	-1	1009113	1801.05	0.0	808.577	0.868548	-0.257301	-1009002,21	
13779	-1	1000993	1801.1	0.0	1052.74	-0.190204	2.90784	-1009002,21	
13779	-1	1091114	1801.38	1.0	626.827	1.4543	-0.333887	-1009002,21	
13782	-1	1093214	1801.55	0.0	2432.66	0.241534	2.94274	-1009002,21,21	
13782	-1	1092214	1801.38	-1.0	2261.15	-0.0957638	-0.226714	-1009002,21	
13784	-1	1000993	1801.1	0.0	1317.51	-0.856517	2.52426	1009002,21,21	
13784	-1	1009113	1801.05	0.0	1355.06	0.150759	-0.608383	-1009002,21,21,21	
13785	-1	1009223	1801.05	0.0	345.177	0.0770593	-1.34521	-1009002,21,21	
13785	-1	1009213	1801.05	1.0	479.988	0.86024	2.20708	1009002,21,21	
13789	-1	1009213	1801.05	1.0	690.31	-0.851419	-3.01221	-1009002,21	
13789	-1	1009213	1801.05	-1.0	693.574	-1.27122	0.129296	1009002,21,21	
13791	-1	1093214	1801.55	0.0	1200.32	0.576458	0.961791	1009002,21	
13791	-1	1009223	1801.05	0.0	1271.23	0.46201	-2.28534	-1009002,21,21	
13792	-1	1009113	1801.05	0.0	1108.46	-0.636473	1.88551	1009002,21,21	
13792	-1	1009213	1801.05	-1.0	1107.14	0.649667	-1.25509	-1009002,21,21	
13794	-1	1009213	1801.05	1.0	391.711	-0.225321	0.0415854	-1009002,21	
13794	-1	1092114	1801.38	0.0	421.862	2.62894	-2.9521	-1009002,21	
13796	-1	1000993	1801.1	0.0	565.97	-0.239087	-0.180284	-1009002,21,21,21	
13796	-1	1000993	1801.1	0.0	504.264	0.671472	3.05904	1009002,2101	
13797	-1	1009313	1801.22	0.0	786.969	-0.700756	-2.81481	-1009002,21	
13797	-1	1009223	1801.05	0.0	851.318	1.14472	0.266189	-1009002,21,21	
13798	-1	1009323	1801.22	1.0	752.736	-0.833143	-1.25826	-1009002,21,21	
13798	-1	1093214	1801.55	0.0	727.952	0.140558	1.81378	1009002,21	
13801	-1	1009213	1801.05	-1.0	982.626	-0.62153	-1.88524	-1009002,21	
13801	-1	1009223	1801.05	0.0	950.082	-0.142648	1.23013	1009002,21	
13802	-1	1009113	1801.05	0.0	384.606	-1.11571	-0.577713	-1009002,21	
13802	-1	1009323	1801.22	1.0	83.1588	-0.256502	2.90856	-1009002,21,3	
13810	-1	1009223	1801.05	0.0	357.374	0.703964	-2.94895	-1009002,21	
13810	-1	1009223	1801.05	0.0	354.497	2.28886	0.166994	1009002,21	
13811	-1	1009113	1801.05	0.0	400.932	1.51068	-1.29299	-1009002,21,21	
13811	-1	1009113	1801.05	0.0	570.449	1.69713	2.10459	1009002,21,21	
13813	-1	1092114	1801.38	0.0	540.124	2.15002	-1.21183	-1009002,21,21	
13813	-1	1091114	1801.38	1.0	546.397	0.412761	1.92194	1009002,21,21	
13816	-1	1009213	1801.05	-1.0	1010.82	-0.565244	-1.99629	1009002,21	
13816	-1	1091114	1801.38	1.0	937.818	-1.70188	1.16098	-1009002,21,21	
13819	-1	1009313	1801.22	0.0	562.09	2.08721	-0.604905	-1009002,21,21	
13819	-1	1092114	1801.38	0.0	546.484	-1.34929	2.71554	-1009002,21	
13820	-1	1009213	1801.05	-1.0	595.913	0.965646	1.77723	-1009002,21	
13820	-1	1009213	1801.05	-1.0	700.743	0.305525	-1.21544	-1009002,21,21	
13822	-1	1009223	1801.05	0.0	1910.01	-0.378102	1.51405	1009002,21	
13822	-1	1009223	1801.05	0.0	1888.12	-0.0779498	-1.61291	-1009002,21	
13825	-1	1009223	1801.05	0.0	636.739	0.856906	-0.809734	-1009002,21	
13825	-1	1009213	1801.05	1.0	647.109	0.400514	2.33723	1009002,21	
13826	-1	1009113	1801.05	0.0	2181.15	-0.184282	1.77842	-1009002,3	
13826	-1	1009113	1801.05	0.0	1841.24	-0.734898	-1.31663	1009002,21	
13830	-1	1093224	1801.55	-1.0	390.183	1.30229	-2.45016	-1009002,21	
13830	-1	1093114	1801.55	-1.0	562.41	-0.475849	1.10188	-1009002,21,21	
13832	-1	1009213	1801.05	1.0	714.469	-0.422488	-0.0822256	-1009002,21,21	
13832	-1	1000993	1801.1	0.0	1431.24	-1.31184	3.12892	1009002,21,21	
13834	-1	1009223	1801.05	0.0	149.432	0.771544	-2.94208	-1009002,21	
13834	-1	1009213	1801.05	1.0	491.485	0.732713	-1.76636	1009002,21	
13835	-1	1009113	1801.05	0.0	885.198	0.578678	-1.73995	-1009002,21,21	
13835	-1	1009113	1801.91	0.0	805.518	0.823147	0.918835	1009002,-1	
13838	-1	1092114	1801.38	0.0	692.513	0.29881	-2.84339	-1009002,21,21	
13838	-1	1009213	1801.05	-1.0	576.783	-1.87633	0.553583	1009002,21,-3	
13839	-1	1009113	1801.05	0.0	774.225	1.68129	0.296003	-1009002,21	
13839	-1	1009213	1801.05	-1.0	768.65	-1.56648	2.96942	1009002,-4	
13841	-1	1009213	1801.05	1.0	457.306	-0.871185	-0.64448	-1009002,21	
13841	-1	1000993	1801.1	0.0	480.488	-1.54832	2.49591	1009002,21,21	
13842	-1	1000993	1801.1	0.0	722.561	-0.149045	2.80867	1009002,21,21	
13842	-1	1009213	1801.05	1.0	952.495	0.368956	0.363749	-1009002,21,21	
13843	-1	1009223	1801.05	0.0	480.87	1.42928	-0.643509	-1009002,21	
13843	-1	1009323	1801.22	1.0	459.848	1.21382	2.83589	-1009002,21,21,21	
13845	-1	1009323	1801.22	-1.0	564.916	-0.399926	-2.93033	-1009002,21,21,21	
13845	-1	1009213	1801.05	1.0	617.572	-1.5345	-0.0939643	1009002,21	
13847	-1	1009333	1801.4	0.0	1149.15	1.70344	-1.41092	-1009002,2	
13847	-1	1009313	1801.22	0.0	1072.83	0.435165	1.76389	1009002,-1	
13849	-1	1009113	1801.05	0.0	71.8478	-2.89175	-1.65332	1009002,21,21	
13849	-1	1009113	1801.05	0.0	253.908	0.368484	-0.769701	-1009002,21,21	
13851	-1	1009323	1801.22	1.0	937.342	-0.834093	-0.12887	-1009002,21	
13851	-1	1009323	1801.22	-1.0	915.763	-0.83357	3.08128	1009002,21	
13855	-1	1009213	1801.05	-1.0	866.433	0.168359	-1.28935	-1009002,21,21	
13855	-1	1000993	1801.1	0.0	393.956	-1.94624	2.39682	1009002,21,21,21	
13856	-1	1009213	1801.05	-1.0	455.905	-1.64114	-2.29118	-1009002,21,21,21	
13856	-1	1000993	1801.1	0.0	270.347	-0.307891	0.799445	-1009002,21,21	
13857	-1	1009213	1801.05	1.0	989	0.379565	-1.84069	-1009002,21,21	
13857	-1	1093214	1801.55	0.0	732.105	0.949178	1.06742	1009002,21	
13861	-1	1093224	1801.55	-1.0	177.925	-1.54833	-1.69861	-1009002,21	
13861	-1	1009333	1801.4	0.0	294.024	-1.00878	0.845236	1009002,21	
13863	-1	1009223	1801.05	0.0	963.784	-0.877874	1.60471	-1009002,21	
13863	-1	1009223	1801.05	0.0	1364.66	0.323806	-1.56149	1009002,21,21	
13864	-1	1092114	1801.38	0.0	1106.8	0.601122	0.210876	1009002,21	
13864	-1	1009213	1801.05	-1.0	1491.29	-0.404375	3.1365	-1009002,21	
13865	-1	1009213	1801.05	1.0	1172.05	-1.2898	-2.507	-1009002,3	
13865	-1	1009213	1801.05	-1.0	1235.2	0.341396	0.62412	1009002,21,21	
13866	-1	1009323	1801.22	1.0	412.925	0.943973	0.534911	-1009002,21	
13866	-1	1009313	1801.22	0.0	401.198	-0.0164601	-2.52406	1009002,21,21	
13867	-1	1009213	1801.05	-1.0	945.754	-0.327181	0.351191	-1009002,21	
13867	-1	1009223	1801.05	0.0	901.817	-0.425856	2.99575	1009002,21	
13869	-1	1009323	1802	-1.0	1456.92	1.02435	1.12604	-1009002,3	
13869	-1	1009213	1801.05	1.0	1435.99	1.19816	-2.02198	1009002,21,-1	
13870	-1	1009113	1801.05	0.0	313.784	1.72252	1.59603	-1009002,21,21	
13870	-1	1009313	1801.22	0.0	292.014	0.983279	-1.60082	1009002,21,21	
13873	-1	1009313	1801.22	0.0	425.408	-0.450998	-2.65163	-1009002,21,21	
13873	-1	1009223	1801.05	0.0	427.636	1.07025	0.666694	-1009002,21	
13874	-1	1009213	1801.05	-1.0	1219.51	-0.90918	2.70051	-1009002,21	
13874	-1	1009213	1801.05	1.0	1284.8	-1.11765	-0.47342	1009002,21	
13875	-1	1009223	1801.05	0.0	330.718	2.21715	-2.6872	-1009002,21	
13875	-1	1009113	1801.05	0.0	540.683	1.08522	0.49454	1009002,21,21	
13876	-1	1009213	1801.05	1.0	1095.87	1.86158	1.5473	-1009002,21	
13876	-1	1092114	1801.38	0.0	1095.58	0.241224	-1.6641	1009002,2203	
13877	-1	1092214	1801.38	-1.0	859.302	0.15691	-1.31625	-1009002,21	
13877	-1	1009323	1801.22	1.0	1182.5	-0.532459	1.65569	1009002,-3	
13879	-1	1009223	1801.05	0.0	280.003	0.465102	-0.406167	-1009002,21	
13879	-1	1000993	1801.1	0.0	465.098	0.636355	-2.81835	1009002,21	
13881	-1	1009113	1801.05	0.0	750.804	-1.66582	-0.14228	-1009002,21,21	
13881	-1	1009213	1801.05	-1.0	747.094	-0.22799	3.00511	1009002,-3	
13883	-1	1000993	1801.1	0.0	1136.93	-0.320194	-0.422515	-1009002,21,21	
13883	-1	1009213	1801.05	-1.0	1172.23	0.718329	2.82487	1009002,21	
13886	-1	1009223	1801.05	0.0	690.68	1.90958	-0.331083	-1009002,2	
13886	-1	1009213	1801.05	1.0	721.736	0.690488	2.78052	1009002,21,21	
13888	-1	1009113	1801.05	0.0	942.067	1.41955	1.46035	1009002,21,21	
13888	-1	1009213	1801.05	-1.0	933.518	-0.0221155	-1.69084	-1009002,21,21	
13889	-1	1009213	1801.05	1.0	690.72	1.47883	-2.11319	1009002,21	
13889	-1	1000993	1801.1	0.0	682.816	-0.110177	1.02654	-1009002,21,21	
13894	-1	1009113	1801.05	0.0	109.98	3.56698	-3.06035	-1009002,21,21	
13894	-1	1009213	1801.05	-1.0	264.305	1.61691	0.557371	1009002,21,21	
13896	-1	1009223	1801.05	0.0	898.718	-0.719298	-2.53723	1009002,21,21,21	
13896	-1	1009223	1801.05	0.0	778.669	1.29989	0.522532	-1009002,21,21,21	
13897	-1	1000993	1801.1	0.0	1590.54	0.557408	-2.57516	-1009002,21,21	
13897	-1	1009313	1801.22	0.0	1596.57	1.1812	0.574167	1009002,21,-3	
13898	-1	1009213	1801.05	1.0	481.568	1.4482	-0.261085	-1009002,21,21,21	
13898	-1	1009213	1801.05	-1.0	559.205	-1.80959	2.62568	1009002,21,21	
13899	-1	1009213	1801.05	-1.0	912.537	-0.123666	-0.581629	1009002,21	
13899	-1	1009313	1801.22	0.0	1030.62	0.0216211	3.10474	-1009002,21,21	
13900	-1	1009213	1801.05	-1.0	850.12	0.362525	-1.23436	-1009002,21	
13900	-1	1009223	1801.05	0.0	817.384	1.43051	1.85319	1009002,21	
13901	-1	1009333	1801.4	0.0	712.172	0.212832	-0.0282842	-1009002,21	
13901	-1	1009313	1801.22	0.0	419.623	1.07178	-2.75564	1009002,21	
13902	-1	1009213	1801.05	-1.0	604.847	0.949616	-0.850912	1009002,21,21	
13902	-1	1009113	1801.05	0.0	950.739	-0.102787	1.68689	1009002,21,21	
13903	-1	1009213	1801.05	1.0	1025.68	-0.668663	0.725677	1009002,21	
13903	-1	1009223	1801.05	0.0	1029.32	-0.654412	-2.41254	-1009002,21,21,21	
13904	-1	1009113	1801.05	0.0	86.1276	-0.896086	-3.09664	-1009002,3	
13904	-1	1009313	1801.22	0.0	99.4852	-0.371162	0.384952	1009002,21	
13907	-1	1009113	1801.05	0.0	1027.87	1.31814	-1.1167	1009002,21	
13907	-1	1009313	1801.22	0.0	1029.49	-0.645345	2.04018	-1009002,21	
13911	-1	1009223	1801.05	0.0	741.694	-0.500452	0.887943	-1009002,21	
13911	-1	1000993	1801.1	0.0	687.701	-1.02738	-2.30282	1009002,21,21	
13913	-1	1000993	1801.1	0.0	1176.76	0.724912	0.602781	1009002,21,21,21	
13913	-1	1009213	1801.05	-1.0	1178.56	0.117986	-2.52892	-1009002,21	
13915	-1	1009213	1801.05	-1.0	335.561	3.06446	0.96287	-1009002,21,21	
13915	-1	1009113	1801.05	0.0	343.288	-2.13374	-1.99009	-1009002,21,21	
13916	-1	1009213	1801.05	1.0	417.829	1.82115	-2.99862	1009002,-1	
13916	-1	1009213	1801.05	-1.0	438.299	-1.71974	0.148621	1009002,-2	
13917	-1	1009213	1801.05	1.0	596.038	-0.042223	1.8421	1009002,21	
13917	-1	1092214	1801.38	-1.0	544.887	-0.564181	3.11324	1009002,21	
13920	-1	1000993	1801.1	0.0	1332.07	-0.814972	-0.402326	1009002,21,21,21	
13920	-1	1009113	1801.05	0.0	1388.52	-0.720595	2.75638	-1009002,21,21,21,21	
13922	-1	1009213	1801.05	-1.0	1243.71	-0.863654	-2.25102	1009002,21,21	
13922	-1	1009213	1801.05	1.0	1262.36	-1.3753	0.927144	-1009002,21,21	
13924	-1	1009323	1801.3	1.0	794.808	0.327681	2.60068	-1009002,2	
13924	-1	1009223	1801.05	0.0	331.346	-1.19561	-0.941585	-1009002,21	
13925	-1	1009223	1801.05	0.0	271.279	-0.585659	-1.25006	-1009002,21	
13925	-1	1009213	1801.05	-1.0	248.408	-1.48328	1.23499	1009002,21	
13927	-1	1009323	1801.22	1.0	860.543	1.48008	0.992716	-1009002,21,21	
13927	-1	1009313	1801.22	0.0	681.108	1.7548	-1.89924	1009002,21	
13928	-1	1000993	1801.1	0.0	234.541	-0.400976	1.1301	-1009002,1	
13928	-1	1092114	1801.38	0.0	233.628	-1.31838	-2.02441	1009002,21,21	
